Record HMY,Amendment HMY,Tenant HMY,Tenant Code,Property HMY,Property Code,Unit HMY,Unit Name,dtLeaseFrom,dtLeaseTo,hOption,hProposal,bInActive,dtInactive,hAmendmentInactive,dtMovein,dtMoveout,sNotes,dSqft,hMasterUnit,bActive,hCondoContract,iPersonType,hcommmoveoutreason,hForeignDb,sExtReference,hCopyFrom,IsPastPrimaryOwner,hCommMLAOverride,tRowVersion,dtClose,dTaxEstimate
86577,86777,60258,"t0001358",6594,"3tn00016",46983,8       ,"2025-01-02 00:00:00","2030-02-28 00:00:00",,,,,,"2024-12-16 00:00:00",,,9613,0,0,,,,,,,,0,"AAAAAAGeT4A=",,
30063,29977,24792,"t0000986",3799,"3il00004",15305,3380    ,"2023-02-01 00:00:00","2030-05-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,46156,0,0,,,,,,,,0,"AAAAAABm+/Y=",,
30064,29978,18161,"t0000932",3799,"3il00004",15305,3380    ,"2023-01-01 00:00:00","2023-01-31 00:00:00",,,,,60860,"2023-01-01 00:00:00","2023-01-31 00:00:00",,46156,0,0,,,,,,,,0,"AAAAAADLwPE=",,
30436,30370,6269,"t0000670",2723,"xfl11660",4683,11660   ,"2023-03-01 00:00:00","2024-02-29 00:00:00",,,,,50856,"2023-03-01 00:00:00","2024-02-29 00:00:00",,65806,0,0,,,,,,,,0,"AAAAAADDGGI=",,
29629,29542,17597,"t0000878",3641,"xpa3041m",12813,"C       ","2022-11-01 00:00:00","2023-07-31 00:00:00",,,,,37936,"2022-11-01 00:00:00","2023-07-31 00:00:00",,8000,0,0,,,,,,,,0,"AAAAAACJLnM=",,
29631,29545,17617,"t0000887",3641,"xpa3041m",12811,"B       ","2022-12-01 00:00:00","2022-12-19 00:00:00",,,,,29543,"2022-12-01 00:00:00","2022-12-19 00:00:00",,12800,0,0,,,0,,,,,0,"AAAAAABt4tE=",,
29836,29753,24625,"t0000985",4079,"3md00003",16794,100     ,"2022-12-01 00:00:00","2028-01-31 00:00:00",,,,,,"2022-12-01 00:00:00",,,30333,0,0,,,,,,,,0,"AAAAAAB2q8k=",,
27527,27415,5471,"t0000622",1880,"xnj156al",3857,01      ,"2022-11-01 00:00:00","2023-11-01 00:00:00",,,,,59579,"2022-11-01 00:00:00","2023-11-01 00:00:00",,5566,0,0,,,,,,,,0,"AAAAAADCqs8=",,
27529,27417,17629,"t0000895",3643,"3tn00001",14141,8       ,"2022-12-01 00:00:00","2027-11-30 00:00:00",,,,,,"2022-12-01 00:00:00",,,24000,0,0,,,,,,,,0,"AAAAAABgmS8=",,
28884,28789,6906,"t0000696",1888,"xtx4201n",4304,100     ,"2022-11-01 00:00:00","2032-12-31 00:00:00",,,,,,"2022-11-01 00:00:00",,,182500,0,0,,,,,,,,0,"AAAAAAB2d6Q=",,
28980,28891,24009,"t0000975",4175,"3tx00008",20988,150     ,"2013-09-01 00:00:00","2027-11-30 00:00:00",,,,,,"2013-09-01 00:00:00",,,28776,0,0,,,,,,,,0,"AAAAAACK7dM=",,
28981,28892,24010,"t0000976",4175,"3tx00008",20989,100     ,"2009-03-01 00:00:00","2028-05-31 00:00:00",,,,,,"2009-03-01 00:00:00",,,86683,0,0,,,,,,,,0,"AAAAAACK7Vw=",,
28982,28893,24011,"t0000977",4174,"3tx00007",20990,1460    ,"2016-10-01 00:00:00","2023-09-30 00:00:00",,,,,47189,"2016-10-01 00:00:00","2023-09-30 00:00:00",,121068,0,0,,,,,,,,0,"AAAAAAClCyc=",,
28983,28894,24012,"t0000978",4173,"3tx00006",20991,1601    ,"2013-01-01 00:00:00","2023-12-31 00:00:00",,,,,34314,"2013-01-01 00:00:00","2023-12-31 00:00:00",,191887,0,0,,,,,,,,0,"AAAAAAB7Fq4=",,
28984,28895,24013,"t0000979",4171,"3tx00004",20992,150     ,"2016-12-01 00:00:00","2027-02-28 00:00:00",,,,,,"2016-12-01 00:00:00",,,77259,0,0,,,,,,,,0,"AAAAAADURis=",,
28985,28896,24014,"t0000980",4171,"3tx00004",20993,200     ,"2022-10-01 00:00:00","2024-11-13 00:00:00",,,,,94834,"2022-10-01 00:00:00","2024-11-13 00:00:00",,38667,0,0,,,,,,,,0,"AAAAAAFhC9s=",,
28143,28039,23318,"t0000969",4192,"3il00007",20301,800     ,"2020-06-15 00:00:00","2023-07-31 00:00:00",,,,,40978,"2020-06-15 00:00:00","2023-07-31 00:00:00",,9250,0,0,,,,,,,,0,"AAAAAACTn6o=",,
28144,28040,23319,"t0000970",4192,"3il00007",20302,802     ,"2020-08-01 00:00:00","2023-08-31 00:00:00",,,,,43908,"2020-08-01 00:00:00","2023-08-31 00:00:00",,9250,0,0,,,,,,,,0,"AAAAAACZgLE=",,
28145,28041,23320,"t0000971",4192,"3il00007",20303,810     ,"2012-04-01 00:00:00","2027-06-30 00:00:00",,,,,,"2012-04-01 00:00:00",,,9250,0,0,,,,,,,,0,"AAAAAAB0XM0=",,
28148,28042,23323,"t0000972",4176,"3tx00009",20328,100     ,"2018-09-07 00:00:00","2025-01-30 00:00:00",,,,,116005,"2018-09-07 00:00:00","2025-01-30 00:00:00",,40000,0,0,,,,,,,,0,"AAAAAAGsAUM=",,
28149,28043,23324,"t0000973",4176,"3tx00009",20329,200     ,"2017-01-01 00:00:00","2025-01-30 00:00:00",,,,,116006,"2017-01-01 00:00:00","2025-01-30 00:00:00",,11360,0,0,,,,,,,,0,"AAAAAAGsAYQ=",,
28173,28059,23340,"t0000974",4172,"3tx00005",20349,1111    ,"2022-09-01 00:00:00","2034-08-31 00:00:00",,,,,,"2022-09-01 00:00:00",,,126596,0,0,,,,,,,,0,"AAAAAAB2fqc=",,
31536,29573,14549,"t0000833",3633,"3md00001",11848,"G       ","2022-11-01 00:00:00","2023-08-31 00:00:00",,,,,45460,"2022-11-01 00:00:00","2023-08-31 00:00:00",,4606,0,0,,,,,,,,0,"AAAAAADDV3g=",,
31537,29850,14866,"t0000840",3633,"3md00001",11850,"F       ","2022-11-01 00:00:00","2023-08-31 00:00:00",,,,,45461,"2022-11-01 00:00:00","2023-08-31 00:00:00",,4646,0,0,,,,,,,,0,"AAAAAAGMGuE=",,
32731,32768,26634,"t0000987",4115,"3md00004",23358,7122    ,"2017-05-08 00:00:00","2027-09-30 00:00:00",,,,,,"2017-05-08 00:00:00",,,6700,0,0,,,,,,,,0,"AAAAAADej5o=",,
32732,32769,26756,"t0000988",4115,"3md00004",23359,7120    ,"2017-09-01 00:00:00","2023-10-31 00:00:00",,,,,59590,"2017-09-01 00:00:00","2023-10-31 00:00:00",,9562,0,0,,,,,,,,0,"AAAAAAGMFlA=",,
32759,15132,13176,"t0000797",1785,"xnj14th ",3687,"14B     ","2022-06-01 00:00:00","2027-05-31 00:00:00",,,,,,"2022-06-01 00:00:00",,,8510,0,0,,,,,,,,0,"AAAAAAB2qlc=",,
32760,10867,10167,"t0000770",1655,"xnjcentr",2988,"7055-1  ","2022-05-01 00:00:00","2023-11-01 00:00:00",,,,,55312,"2022-05-01 00:00:00","2023-11-01 00:00:00",,20721,0,0,,,,,,,,0,"AAAAAAC7bgs=",,
32761,21351,17743,"t0000911",3735,"3ga00002",15301,1       ,"2022-07-28 00:00:00","2025-05-31 00:00:00",,,,,,"2022-04-01 00:00:00",,,19660,0,0,,,,,,,,0,"AAAAAAFIzS4=",,
32882,23602,19638,"t0000950",3547,"xil201ja",10539,1080    ,"2022-10-01 00:00:00","2025-09-30 00:00:00",,,,,110769,"2022-10-01 00:00:00","2025-09-30 00:00:00",,5382,0,0,,,,,,,,0,"AAAAAAGabo0=",,
32883,4797,4906,"t0000595",1734,"xil2101 ",3503,200     ,"2021-09-20 00:00:00","2024-09-30 00:00:00",,,,,,"2021-09-20 00:00:00",,,26994,0,0,,,,,,,,0,"AAAAAABtHuI=",,
32894,32932,9967,"t0000762",3307,"xtx10704",8045,10704   ,"2023-01-01 00:00:00","2027-12-31 00:00:00",,,,,,"2023-01-01 00:00:00",,,27300,0,0,,,,,,,,0,"AAAAAAC5i7E=",,
32897,32933,26980,"t0000989",4115,"3md00004",23360,7128    ,"2020-04-01 00:00:00","2023-07-28 00:00:00",,,,,47197,"2020-04-01 00:00:00","2023-07-28 00:00:00",,15970,0,0,,,,,,,,0,"AAAAAACl5Gw=",,
32898,32934,4434,"t0000577",1696,"xga4601 ",3068,4601    ,"2023-01-01 00:00:00","2023-07-31 00:00:00",,,,,45403,"2023-01-01 00:00:00","2023-07-31 00:00:00",,125723,0,0,,,,,,,,0,"AAAAAACdwE4=",,
32899,32935,19857,"t0000957",4077,"3nj00004",16721,1253    ,"2023-01-01 00:00:00","2023-03-31 00:00:00",,,,,34274,"2023-01-01 00:00:00","2023-03-31 00:00:00",,11307,0,0,,,,,,,,0,"AAAAAAB29Q8=",,
32900,32936,26981,"t0000990",4115,"3md00004",23361,7130    ,"2020-04-01 00:00:00","2023-06-30 00:00:00",,,,,45402,"2020-04-01 00:00:00","2023-06-30 00:00:00",,4234,0,0,,,,,,,,0,"AAAAAADDVsU=",,
32901,32937,4235,"t0000535",1667,"xpa1peae",2986,"B       ","2023-02-01 00:00:00","2028-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,9711,0,0,,,,,,,,0,"AAAAAAB2Rp0=",,
32903,32938,2308,"t0000486",1585,"xnjmway5",1547,"B       ","2023-01-01 00:00:00","2023-08-31 00:00:00",,,,,,"2023-01-01 00:00:00",,,10171,0,0,,,,,,,,0,"AAAAAAByfgE=",,
32905,32939,2308,"t0000486",1585,"xnjmway5",1546,"A       ","2023-09-01 00:00:00","2030-08-31 00:00:00",,,,,,"2023-09-01 00:00:00",,,9743,0,0,,,,,,,,0,"AAAAAAEvou0=",,
32906,32939,2308,"t0000486",1585,"xnjmway5",1547,"B       ","2023-09-01 00:00:00","2030-08-31 00:00:00",,,,,,"2023-09-01 00:00:00",,,10171,0,0,,,,,,,,0,"AAAAAAEvou4=",,
32913,32946,27032,"t0000991",1882,"xnj128ba",3862,04      ,"2023-01-01 00:00:00","2028-01-31 00:00:00",,,,,,"2023-01-01 00:00:00",,,10699,0,0,,,,,,,,0,"AAAAAABuL/I=",,
32914,32947,27034,"t0000992",4115,"3md00004",23483,7132    ,"2017-01-01 00:00:00","2023-02-28 00:00:00",,,,,34290,"2017-01-01 00:00:00","2023-02-28 00:00:00",,4161,0,0,,,,,,,,0,"AAAAAADdrGA=",,
32915,32948,6518,"t0000677",1733,"xga5070 ",3277,"5070-W  ","2023-02-01 00:00:00","2023-04-30 00:00:00",,,,,,"2023-02-01 00:00:00",,,45607,0,0,,,20,,,,,0,"AAAAAADhDqo=",,
32916,32949,27056,"t0000993",3737,"3oh00001",14789,2066    ,"2023-02-01 00:00:00","2028-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,8000,0,0,,,,,,,,0,"AAAAAAB2eNU=",,
87611,87782,4632,"t0000582",1735,"xnj108n ",3278,108     ,"2024-11-01 00:00:00","2024-12-31 00:00:00",,,,,102106,"2024-11-01 00:00:00","2024-12-31 00:00:00",,23912,0,0,,,,,,,,0,"AAAAAAF0z+g=",,
87627,87801,4489,"t0000579",1683,"xnj1010 ",3110,1010    ,"2024-11-01 00:00:00",,,,,,70281,"2024-11-01 00:00:00",,,73489,0,0,,,,,,,,0,"AAAAAAFJGxI=",,
87628,87802,51945,"t0001227",6214,"3nj00020",44891,"A       ","2024-11-01 00:00:00","2024-10-31 00:00:00",,,,,99142,"2024-11-01 00:00:00","2024-10-31 00:00:00",,32400,0,0,,,,,,,,0,"AAAAAAFwjnI=",,
87709,87894,20277,"t0000959",1387,"xnj3001i",2248,"D       ","2024-11-01 00:00:00","2024-10-31 00:00:00",,,,,109517,"2024-11-01 00:00:00","2024-10-31 00:00:00",,3555,0,0,,,,,,,,0,"AAAAAAGLJng=",,
34332,34377,19584,"t0000943",3202,"xtx467wa",16678,"AD      ","2023-05-15 00:00:00",,,,,,,"2023-05-15 00:00:00",,,0,0,0,,,,,,,,0,"AAAAAAEcftA=",,
34363,34404,6528,"t0000679",2985,"xil1001a",4975,1001    ,"2024-01-01 00:00:00","2029-01-31 00:00:00",,,,,,"2024-01-01 00:00:00",,,19963,0,0,,,,,,,,0,"AAAAAAEMqmc=",,
34370,34409,13232,"t0000798",3545,"xil231ja",9148,231     ,"2023-07-01 00:00:00","2026-07-31 00:00:00",,,,,,"2023-07-01 00:00:00",,,5402,0,0,,,,,,,,0,"AAAAAAEvnmw=",,
34387,34424,17481,"t0000868",3643,"3tn00001",14134,1       ,"2023-05-01 00:00:00","2023-05-31 00:00:00",,,,,40543,"2023-05-01 00:00:00","2023-05-31 00:00:00",,24000,0,0,,,,,,,,0,"AAAAAACQjpQ=",,
34389,34426,13714,"t0000823",3622,"xtx1050k",10157,10511   ,"2023-05-01 00:00:00","2023-05-31 00:00:00",,,,,,"2023-05-01 00:00:00","2023-05-31 00:00:00",,5423,0,0,,,28,,,,,0,"AAAAAAC74XU=",,
34392,34429,4716,"t0000583",1754,"xgadors ",3335,750     ,"2023-07-01 00:00:00","2024-02-13 00:00:00",,,,,115990,"2023-07-01 00:00:00","2024-02-13 00:00:00",,20500,0,0,,,,,,,,0,"AAAAAAGri20=",,
34393,34430,6540,"t0000684",2990,"xga4600f",4970,"4630-A  ","2023-05-01 00:00:00","2023-05-31 00:00:00",,,,,,"2023-05-01 00:00:00","2023-05-31 00:00:00",,7529,0,0,,,21,,,,,0,"AAAAAAC74XE=",,
34394,34431,7696,"t0000713",3273,"xga3350h",6048,300     ,"2023-01-01 00:00:00","2023-06-30 00:00:00",,,,,60754,"2023-01-01 00:00:00","2023-06-30 00:00:00",,32598,0,0,,,4,,,,,0,"AAAAAADLQvo=",,
34402,34439,29302,"t0001020",3634,"3ga00001",12598,"B       ","2023-05-01 00:00:00","2028-06-30 00:00:00",,,,,,"2023-05-01 00:00:00",,,13950,0,0,,,,,,,,0,"AAAAAAFIqSE=",,
34403,34440,15532,"t0000855",3634,"3ga00001",12599,"A       ","2023-06-15 00:00:00","2023-09-14 00:00:00",,,,,44593,"2023-06-15 00:00:00","2023-09-14 00:00:00",,18337,0,0,,,,,,,,0,"AAAAAACeeBo=",,
34405,34441,5505,"t0000643",1886,"xga4507m",4029,"I       ","2023-10-01 00:00:00","2026-09-30 00:00:00",,,,,,"2023-10-01 00:00:00",,,4137,0,0,,,,,,,,0,"AAAAAAGV+Ts=",,
34406,34442,29305,"t0001021",1876,"xnj17pol",3865,03      ,"2023-06-01 00:00:00","2028-07-31 00:00:00",,,,,,"2023-06-01 00:00:00",,,18880,0,0,,,,,,,,0,"AAAAAAB/U0g=",,
34407,34443,4353,"t0000571",1681,"xga4225 ",3018,112     ,"2023-07-01 00:00:00","2028-06-30 00:00:00",,,,,,"2023-07-01 00:00:00",,,2730,0,0,,,,,,,,0,"AAAAAAGQUmo=",,
34122,34171,28004,"t0000996",3545,"xil231ja",9152,241     ,"2022-12-06 00:00:00","2023-06-15 00:00:00",,,,,39370,"2022-12-06 00:00:00","2023-06-15 00:00:00",,2902,0,0,,,,,,,,0,"AAAAAAChfts=",,
34144,34192,28024,"t0000997",913,"gacre100",459,680     ,"2023-04-01 00:00:00","2028-08-31 00:00:00",,,,,,"2023-04-01 00:00:00",,,3638,0,0,,,,,,,,0,"AAAAAACeeOk=",,
34145,34193,1150,"t0000376",913,"gacre100",420,100     ,"2023-01-01 00:00:00","2023-06-30 00:00:00",,,,,40905,"2023-01-01 00:00:00","2023-06-30 00:00:00",,2689,0,0,,,,,,,,0,"AAAAAACbDJQ=",,
34154,34204,13239,"t0000801",3545,"xil231ja",9151,237     ,"2022-10-01 00:00:00","2022-10-07 00:00:00",,,,,,"2022-10-01 00:00:00",,,7500,0,0,,,,,,,,0,"AAAAAAB3IOA=",,
34161,34211,17483,"t0000870",3643,"3tn00001",14137,4       ,"2023-02-01 00:00:00","2028-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,18000,0,0,,,,,,,,0,"AAAAAAByTVs=",,
34162,34212,17632,"t0000898",3645,"3tn00003",14126,1       ,"2023-02-01 00:00:00","2026-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,12025,0,0,,,,,,,,0,"AAAAAAByTdI=",,
34163,34213,28046,"t0000999",3364,"xtn3961o",7784,3961    ,"2023-02-01 00:00:00","2026-02-28 00:00:00",,,,,,"2023-02-01 00:00:00",,,74906,0,0,,,,,,,,0,"AAAAAADPX7s=",,
34165,34214,28047,"t0001000",1895,"xtx3662m",4158,3670    ,"2023-04-01 00:00:00","2028-05-31 00:00:00",,,,,,"2023-04-01 00:00:00",,,26126,0,0,,,,,,,,0,"AAAAAADUSJw=",,
34173,34223,28074,"t0001001",4125,"3il00005",16834,100     ,"2023-03-01 00:00:00","2030-05-31 00:00:00",,,,,,"2023-03-01 00:00:00",,,45236,0,0,,,,,,,,0,"AAAAAADiYAk=",,
34175,34225,17630,"t0000896",3645,"3tn00003",14132,7       ,"2023-02-01 00:00:00","2023-01-31 00:00:00",,,,,34271,"2023-02-01 00:00:00","2023-01-31 00:00:00",,22500,0,0,,,,,,,,0,"AAAAAAG1tlg=",,
34177,34226,28100,"t0001002",4722,"3nj00006",24467,3140    ,"1997-02-13 00:00:00","2026-01-31 00:00:00",,,,,,"1997-02-13 00:00:00",,,151000,0,0,,,,,,,,0,"AAAAAADctH8=",,
34181,34229,5460,"t0000614",1878,"xnj125al",3851,02      ,"2023-01-27 00:00:00","2023-12-23 00:00:00",,,,,40984,"2023-01-27 00:00:00","2023-12-23 00:00:00",,50000,0,0,,,20,,,,,0,"AAAAAAC+vLA=",,
38351,38543,32215,"t0001029",5084,"3fl00007",27284,"BB      ","2019-08-23 00:00:00","2029-08-22 00:00:00",,,,,,"1999-09-23 00:00:00",,,,0,0,,,,,,,,0,"AAAAAAD0pRA=",,
38430,38544,4913,"t0000601",1756,"xpa12111",3508,1211    ,"2023-11-06 00:00:00","2024-12-15 00:00:00",,,,,99166,"2023-11-06 00:00:00","2024-12-15 00:00:00",,106045,0,0,,,,,,,,0,"AAAAAAGsD9s=",,
36618,36728,13718,"t0000826",3622,"xtx1050k",10163,10519   ,"2023-06-01 00:00:00","2023-05-31 00:00:00",,,,,38236,"2023-06-01 00:00:00","2023-05-31 00:00:00",,7500,0,0,,,,,,,,0,"AAAAAAGagow=",,
35676,35752,13715,"t0000824",3622,"xtx1050k",10170,11523   ,"2023-05-01 00:00:00","2023-05-31 00:00:00",,,,,35754,"2023-05-01 00:00:00","2023-05-31 00:00:00",,6188,0,0,,,,,,,,0,"AAAAAACB1KQ=",,
35680,35754,13715,"t0000824",3622,"xtx1050k",10159,10529   ,"2023-06-01 00:00:00","2028-06-30 00:00:00",,,,,,"2023-05-01 00:00:00",,,6477,0,0,,,,,,,,0,"AAAAAACB1M0=",,
35681,35754,13715,"t0000824",3622,"xtx1050k",10170,11523   ,"2023-06-01 00:00:00","2028-06-30 00:00:00",,,,,,"2023-05-01 00:00:00",,,6188,0,0,,,,,,,,0,"AAAAAACB1M4=",,
35682,35755,30323,"t0001022",5070,"3oh00003",25516,3232    ,"2023-05-18 00:00:00","2026-05-31 00:00:00",,,,,,"2023-06-01 00:00:00",,,33466,0,0,,,,,,,,0,"AAAAAACDrr0=",,
35684,35756,30324,"t0001023",4115,"3md00004",25517,"PARK    ","2023-05-01 00:00:00","2024-04-30 00:00:00",,,,,70126,"2023-05-01 00:00:00","2024-04-30 00:00:00",,0,0,0,,,,,,,,0,"AAAAAADtIuY=",,
35686,35757,30325,"t0001024",2992,"xtx2616a",5316,2614    ,"2023-06-01 00:00:00","2028-07-31 00:00:00",,,,,,"2023-06-01 00:00:00",,,8204,0,0,,,,,,,,0,"AAAAAACD1MA=",,
35687,35758,30328,"t0001025",5074,"3nj00009",25518,1654    ,"2023-05-02 00:00:00","2033-02-28 00:00:00",,,,,,"2022-09-01 00:00:00",,,119093,0,0,,,,,,,,0,"AAAAAADejyQ=",,
35688,34333,29046,"t0001016",3669,"xil222ja",12834,224     ,"2023-05-01 00:00:00","2028-06-30 00:00:00",,,,,,"2023-05-01 00:00:00",,,12905,0,0,,,,,,,,0,"AAAAAACDrXw=",,
35699,35767,5277,"t0000608",1789,"xil250n ",3840,250     ,"2024-01-01 00:00:00","2026-12-31 00:00:00",,,,,,"2024-01-01 00:00:00",,,46000,0,0,,,,,,,,0,"AAAAAAEMrR4=",,
35700,35768,11387,"t0000788",3548,"xil141be",9408,145     ,"2023-07-01 00:00:00","2025-07-31 00:00:00",,,,,115637,"2023-07-01 00:00:00","2025-07-31 00:00:00",,5850,0,0,,,,,,,,0,"AAAAAAGrglY=",,
35701,4736,4851,"t0000593",1732,"xga1157 ",3167,1157    ,"2021-10-12 00:00:00","2025-02-28 00:00:00",,,,,113336,"2021-10-12 00:00:00","2025-02-28 00:00:00",,166493,0,0,,,,,,,,0,"AAAAAAG05ZU=",,
35704,15432,13458,"t0000814",3546,"xil240ja",9161,252     ,"2017-05-01 00:00:00","2023-07-31 00:00:00",,,,,115967,"2017-05-01 00:00:00","2023-07-31 00:00:00",,4300,0,0,,,,,,,,0,"AAAAAAGrhXo=",,
35832,35897,1182,"t0000388",913,"gacre100",421,240     ,"2023-07-01 00:00:00","2025-06-30 00:00:00",,,,,,"2023-07-01 00:00:00",,,1839,0,0,,,,,,,,0,"AAAAAACeeFc=",,
35952,34310,28908,"t0001015",3636,"xfl3333c",12079,200     ,"2023-04-01 00:00:00","2024-06-18 00:00:00",,,,,115984,"2023-04-01 00:00:00","2024-06-18 00:00:00",,39000,0,0,,,,,,,,0,"AAAAAAGrik4=",,
102548,102792,17624,"t0000891",3643,"3tn00001",14136,3       ,"2025-06-01 00:00:00","2030-06-30 00:00:00",,,,,,"2025-06-01 00:00:00",,,12000,0,0,,,,,,,,0,"AAAAAAGiUDM=",,
102590,102804,14549,"t0000833",3633,"3md00001",11848,"G       ","2024-09-01 00:00:00","2025-12-31 00:00:00",,,,,,"2024-09-01 00:00:00",,,4606,0,0,,,,,,,,0,"AAAAAAGVamA=",,
102592,102806,66003,"t0001397",1899,"xil770ar",4043,780     ,"2025-11-01 00:00:00","2033-02-28 00:00:00",,,,,,"2025-11-01 00:00:00",,,21741,0,0,,,,,,,,0,"AAAAAAGLKsU=",,
102602,102812,67757,"t0001408",7364,"3nj00027",58287,"A       ","2025-01-07 00:00:00","2026-05-31 00:00:00",,,,,,"2017-06-01 00:00:00",,,10000,0,0,,,,,,,,0,"AAAAAAGMFX0=",,
102603,70182,51934,"t0001224",913,"gacre100",2495,575     ,"2024-10-01 00:00:00","2035-09-30 00:00:00",,,,,,"2024-07-01 00:00:00",,,4360,0,0,,,,,,,,0,"AAAAAAF17yM=",,
102605,70337,1186,"t0000392",913,"gacre100",437,350     ,"2024-07-01 00:00:00","2027-09-30 00:00:00",,,,,,"2024-07-01 00:00:00",,,1076,0,0,,,,,,,,0,"AAAAAAF176Q=",,
102641,102848,67768,"t0001409",7364,"3nj00027",58295,"B       ","2025-01-07 00:00:00","2027-06-30 00:00:00",,,,,,"2018-06-07 00:00:00",,,5000,0,0,,,,,,,,0,"AAAAAAGMKAE=",,
102642,102849,67769,"t0001410",7364,"3nj00027",58296,"C       ","2025-01-07 00:00:00","2027-07-31 00:00:00",,,,,,"2017-08-01 00:00:00",,,10000,0,0,,,,,,,,0,"AAAAAAGMFqE=",,
102643,102850,67770,"t0001411",7364,"3nj00027",58297,"D       ","2025-01-07 00:00:00","2025-12-31 00:00:00",,,,,,"2017-01-01 00:00:00",,,5000,0,0,,,,,,,,0,"AAAAAAGMHk8=",,
102664,102858,66035,"t0001399",7040,"3pa00003",56840,100     ,"2025-06-01 00:00:00","2030-05-31 00:00:00",,,,,,"2025-06-01 00:00:00",,,33000,0,0,,,,,,,,0,"AAAAAAGHTGg=",,
102665,102859,58464,"t0001352",5086,"3tx00010",28004,1501    ,"2025-03-01 00:00:00","2035-04-30 00:00:00",,,,,,"2025-03-01 00:00:00",,,154923,0,0,,,,,,,,0,"AAAAAAGGUv8=",,
34185,34232,27057,"t0000994",1686,"xtx1121 ",8243,"A       ","2023-02-10 00:00:00","2028-03-31 00:00:00",,,,,,"2023-02-10 00:00:00",,,50545,0,0,,,,,,,,0,"AAAAAADT4sQ=",,
34186,34233,1181,"t0000387",913,"gacre100",428,200     ,"2023-02-01 00:00:00","2026-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,3356,0,0,,,,,,,,0,"AAAAAAB5avg=",,
34187,34234,4351,"t0000569",1681,"xga4225 ",3017,"110-111 ","2023-03-01 00:00:00","2026-02-28 00:00:00",,,,,,"2023-03-01 00:00:00",,,5179,0,0,,,,,,,,0,"AAAAAAB1P18=",,
34190,34240,4354,"t0000572",1681,"xga4225 ",3016,"108-109 ","2023-03-01 00:00:00","2023-08-31 00:00:00",,,,,44594,"2023-03-01 00:00:00","2023-08-31 00:00:00",,4630,0,0,,,,,,,,0,"AAAAAACbMcU=",,
34191,34241,28244,"t0001004",4727,"3nc00001",24469,10000   ,"2022-01-12 00:00:00","2027-03-31 00:00:00",,,,,,"2022-01-12 00:00:00",,,56847,0,0,,,,,,,,0,"AAAAAADI8kQ=",,
34193,34243,5996,"t0000667",2720,"xtx8154b",4490,200     ,"2023-03-01 00:00:00","2023-05-05 00:00:00",,,,,,"2023-03-01 00:00:00","2023-05-05 00:00:00",,36000,0,0,,,0,,,,,0,"AAAAAACPZyo=",,
34195,23606,19641,"t0000951",3628,"3fl00002",12588,1       ,"2022-10-01 00:00:00","2031-01-31 00:00:00",,,,,,"2022-10-01 00:00:00",,,39972,0,0,,,,,,,,0,"AAAAAAEv9Do=",,
34199,34252,1401,"t0000460",1387,"xnj3001i",539,"E       ","2023-02-01 00:00:00","2023-04-30 00:00:00",,,,,,"2023-02-01 00:00:00","2023-04-30 00:00:00",,12000,0,0,,,19,,,,,0,"AAAAAAC74Wg=",,
34201,34253,2313,"t0000488",1585,"xnjmway5",1548,"C       ","2023-03-01 00:00:00","2028-02-29 00:00:00",,,,,,"2023-03-01 00:00:00",,,20086,0,0,,,,,,,,0,"AAAAAADDLYc=",,
34202,34255,7541,"t0000709",2992,"xtx2616a",5316,2614    ,"2023-03-01 00:00:00","2023-02-28 00:00:00",,,,,34276,"2023-03-01 00:00:00","2023-02-28 00:00:00",,8176,0,0,,,,,,,,0,"AAAAAAB3Hb0=",,
34203,10899,10195,"t0000771",1584,"xnjmway3",1539,"A       ","2023-02-01 00:00:00","2033-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,10550,0,0,,,,,,,,0,"AAAAAAB2RY0=",,
34204,10899,10195,"t0000771",1584,"xnjmway3",1544,"B       ","2023-02-01 00:00:00","2033-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,21250,0,0,,,,,,,,0,"AAAAAAB2RY4=",,
34205,10899,10195,"t0000771",1584,"xnjmway3",1545,"C       ","2023-02-01 00:00:00","2033-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,10760,0,0,,,,,,,,0,"AAAAAAB2RY8=",,
34219,34271,17630,"t0000896",3645,"3tn00003",14132,7       ,"2023-02-01 00:00:00","2028-01-31 00:00:00",,,,,,"2023-02-01 00:00:00",,,22500,0,0,,,,,,,,0,"AAAAAAG1tls=",,
34220,34277,13233,"t0000799",3545,"xil231ja",9149,233     ,"2023-04-01 00:00:00","2023-05-31 00:00:00",,,,,,"2023-04-01 00:00:00","2023-05-31 00:00:00",,2139,0,0,,,14,,,,,0,"AAAAAAC74XM=",,
34227,34283,4326,"t0000563",913,"gacre100",446,650     ,"2023-03-01 00:00:00","2026-02-28 00:00:00",,,,,,"2021-10-01 00:00:00",,,2373,0,0,,,,,,,,0,"AAAAAAB54qQ=",,
