SCODE,HMY,HCODE,SCODE1,SNAME,HUnitSelect,HDealInfo,HAsOfE1Date,HAsOfE2Date,HAsofActMonth,TAcquisition,TRenewalProb,TDowntime,TAbatementNew,TAbatementRenew,TE1Start,TE1Term,TE1AnnualEsc,TE1BaseRentNew,TE1BaseRentRenew,TE1LCNew,TE1LCRenew,TE1TINew,TE1TIRenew,TE1TenantOpt,TE2Start,TE2Term,TE2AnnualEsc,TE2BaseRentNew,TE2BaseRentRenew,TE2LCNew,TE2LCRenew,TE2TINew,TE2TIRenew,TE2TenantOpt,TActAnalysisStartDate,TActMarketBaseNew,TActMarketBaseRenew,TEffectGrowth1,TEffectGrowth2,TEffectGrowth3,TEffectGrowth4,TEffectGrowth5,TEffectGrowth6,TSpaceUnit
"xtx4666d",216,3629,"!00000000001","","","","","","",162792,0,6,0,1,"07/01/2025 00:00:00",60,3,6.09,6.09,7,5,1,0.5,0,"07/01/2030 00:00:00",60,3,7.77,7.77,7,5,1,0.5,0,"06/20/2022 00:00:00",5.25,5.25,5,0,0,0,0,0,4666
"3pa00001",433,3630,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3pa00001",434,3630,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,200
"3pa00001",435,3630,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,300
"xga1610s",68,3631,"!00000000001","","","","","","",27000,75,6,0,1,"04/01/2028 00:00:00",60,3,11.82,11.82,7,6,1.25,0.25,0,"04/01/2033 00:00:00",60,3,14.73,14.73,7,6,1.25,0.25,0,"06/07/2022 00:00:00",9.15,9.15,4.5,0,0,0,0,0,1610
"xga2900j",130,3632,"!00000000001","","","","","","",58362,0,2,0,1,"09/01/2022 00:00:00",60,3.5,9.35,9.35,7,6,0.5,0,0,"09/01/2027 00:00:00",60,3.5,11.93,11.93,7,6,0.25,0,0,"06/15/2022 00:00:00",9.25,9.25,5,0,0,0,0,0,"A"
"3md00001",327,3633,"!00001","","","","","","",19689,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"A-E"
"3md00001",328,3633,"!00002","","","","","","",4646,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"F"
"3md00001",329,3633,"!00003","","","","","","",4606,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"G"
"3md00001",330,3633,"!00004","","","","","","",4510,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"H"
"3md00001",331,3633,"!00005","","","","","","",11010,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"IJK"
"3md00001",332,3633,"!00006","","","","","","",3760,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"L"
"3md00001",333,3633,"!00007","","","","","","",8881,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"MN"
"3md00001",334,3633,"!00008","","","","","","",9020,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"OP"
"3md00001",335,3633,"!00009","","","","","","",4210,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"Q"
"3md00001",336,3633,"!00010","","","","","","",7579,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"RS"
"3md00001",337,3633,"!00011","","","","","","",3408,75,6,1,1,"09/01/2022 00:00:00",48,4,12.12,12.12,6,5,8.06,4.03,0,"12/01/2022 00:00:00",48,4,12.24,12.24,6,5,8.12,4.06,0,"06/01/2022 00:00:00",12,12,4,4,4,4,4,4,"T"
"3ga00001",353,3634,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"A"
"3ga00001",354,3634,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"xga4450c",200,3635,"!00000000001","","","","","","",18700,0,2,0,1,"08/01/2022 00:00:00",60,3,6.04,6.04,7,6,4.29,1,0,"08/01/2027 00:00:00",60,3,7.53,7.53,7,6,2,1,0,"06/06/2022 00:00:00",6,6,4.5,0,0,0,0,0,"A"
"xfl3333c",161,3636,"!00000000001","","","","","","",83800,100,0,0,0,"01/01/2027 00:00:00",12,10.7,4.18,4.18,6,0,0,0,4.28,"01/01/2028 00:00:00",12,10.7,4.35,4.35,0,0,0,0,4.4,"06/15/2022 00:00:00",3.5,3.5,4,0,0,0,0,0,100
"xfl3333c",162,3636,"!00000000002","","","","","","",39000,100,0,0,0,"03/01/2024 00:00:00",24,3,4.81,4.81,6,0,0,0,4.43,"03/01/2026 00:00:00",60,3,5.21,5.21,6,4,2,1,0,"06/15/2022 00:00:00",4.5,4.5,4,0,0,0,0,0,200
"xfl3333c",163,3636,"!00000000003","","","","","","",500,100,0,0,0,"01/01/2026 00:00:00",60,3,48.26,48.26,6,0,0,0,0,"01/01/2031 00:00:00",60,3,58.72,58.72,6,4,2,1,0,"06/15/2022 00:00:00",42,42,4,0,0,0,0,0,300
"xnj59cha",235,3637,"!00000000001","","","","","","",10000,75,6,0,2,"11/01/2023 00:00:00",48,3,13.27,13.27,6,4,7,3,0,"11/01/2027 00:00:00",48,3,15.53,15.53,6,4,7,3,0,"04/19/2022 00:00:00",12.5,12.5,4,0,0,0,0,0,100
"xil7760m",254,3638,"!00000000001","","","","","","",56261,100,0,0,0,"07/01/2029 00:00:00",60,2,8.25,8.25,0,0,0,0,6.66,"07/01/2034 00:00:00",60,2,10.53,10.53,0,0,0,0,7.36,"06/15/2022 00:00:00",5.85,5.85,5,0,0,0,0,0,100
"xil2710l",129,3639,"!00000000001","","","","","","",24000,0,9,0,1,"09/01/2022 00:00:00",60,3,8.09,8.09,6,5,7,2,0,"09/01/2027 00:00:00",60,3,10.33,10.33,6,5,2,1.5,0,"06/08/2022 00:00:00",8,8,5,0,0,0,0,0,100
"xil1000e",10,3640,"!00000000001","","","","","","",26330,100,0,0,3,"07/01/2022 00:00:00",60,3,6.26,6.26,0,0,0,0,8.15,"07/01/2027 00:00:00",60,3,8,8,6,5,2,1.5,0,"06/14/2022 00:00:00",6.25,6.25,5,0,0,0,0,0,100
"xpa3041m",146,3641,"!00000000001","","","","","","",25600,25,9,0,0,"08/01/2022 00:00:00",36,3,8.05,8.05,6,4,7,1,0,"08/01/2025 00:00:00",48,3,9.06,9.06,6,4,7,1,0,"06/01/2022 00:00:00",8,8,4,0,0,0,0,0,"D"
"xpa3041m",147,3641,"!00000000002","","","","","","",20000,75,9,0,0,"09/01/2025 00:00:00",48,3,9.09,9.09,6,4,7,1,0,"09/01/2029 00:00:00",48,3,10.63,10.63,6,4,7,1,0,"06/01/2022 00:00:00",8,8,4,0,0,0,0,0,"A"
"xpa3041m",148,3641,"!00000000003","","","","","","",9640,75,9,0,0,"11/01/2025 00:00:00",48,3,9.15,9.15,6,4,7,1,0,"11/01/2029 00:00:00",48,3,10.7,10.7,6,4,7,1,0,"06/01/2022 00:00:00",8,8,4,0,0,0,0,0,"C1"
"xpa3041m",149,3641,"!00000000004","","","","","","",0,0,9,0,0,"12/01/2025 00:00:00",48,5,0,0,6,4,7,1,0,"12/01/2029 00:00:00",48,5,0,0,6,4,7,1,0,"06/01/2022 00:00:00",0,0,4,0,0,0,0,0,"OUTDOOR"
"xpa3041m",150,3641,"!00000000005","","","","","","",21000,75,9,0,0,"10/01/2027 00:00:00",48,3,9.86,9.86,6,4,7,1,0,"10/01/2031 00:00:00",48,3,11.54,11.54,6,4,7,1,0,"06/01/2022 00:00:00",8,8,4,0,0,0,0,0,"C"
"xnj19ind",84,3642,"!00000000001","","","","","","",18464,75,6,0,0,"03/01/2025 00:00:00",60,3.5,12,12,8,5,2,1,0,"03/01/2030 00:00:00",60,3.5,12,12,6,6,2,1,0,"06/09/2022 00:00:00",12,12,0,0,0,0,0,0,"NE"
"xnj19ind",85,3642,"!00000000002","","","","","","",5800,0,5,0,0,"12/01/2022 00:00:00",60,3.5,12.34,12.34,8,5,7,1,0,"12/01/2027 00:00:00",60,3.5,16.51,16.51,6,6,2,1,0,"06/09/2022 00:00:00",12,12,6,0,0,0,0,0,"NWCNR"
"xnj19ind",86,3642,"!00000000003","","","","","","",9800,50,6,0,0,"10/01/2022 00:00:00",60,3.5,12.22,12.22,8,5,7,1,0,"10/01/2027 00:00:00",60,3.5,16.35,16.35,6,6,2,1,0,"06/09/2022 00:00:00",12,12,6,0,0,0,0,0,"SECNR"
"xnj19ind",87,3642,"!00000000004","","","","","","",12040,0,5,0,0,"12/01/2022 00:00:00",60,3.5,12.34,12.34,8,5,7,1,0,"12/01/2027 00:00:00",60,3.5,16.51,16.51,6,6,2,1,0,"06/09/2022 00:00:00",12,12,6,0,0,0,0,0,"CENTER"
"xnj19ind",88,3642,"!00000000005","","","","","","",6480,75,6,0,0,"06/01/2027 00:00:00",60,3,16.04,16.04,8,5,2,1,0,"06/01/2032 00:00:00",60,3,21.46,21.46,6,6,2,1,0,"06/09/2022 00:00:00",12,12,6,0,0,0,0,0,"SCNR"
"3tn00001",436,3643,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"3tn00001",437,3643,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
"3tn00001",438,3643,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3
"3tn00001",439,3643,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4
"3tn00001",440,3643,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5
"3tn00001",441,3643,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
"3tn00001",442,3643,"!00007","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7
"3tn00001",443,3643,"!00008","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8
"3tn00001",444,3643,"!00009","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9
"3tn00001",445,3643,"!00010","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10
"3tn00001",446,3643,"!00011","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"AD"
"3tn00002",310,3644,"!00001","","","","","","",34200,100,6,0,1,"11/01/2022 00:00:00",36,3,4.2,4.1,0,0,2.03,1.01,0,"11/01/2025 00:00:00",36,3,5.02,4.9,0,0,2.21,1.11,0,"06/01/2022 00:00:00",4.05,3.95,9,7,5,3,3,3,1
"3tn00003",447,3645,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"3tn00003",448,3645,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
"3tn00003",449,3645,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3
"3tn00003",450,3645,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"4-5"
"3tn00003",451,3645,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
"3tn00003",452,3645,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7
"3tn00003",453,3645,"!00007","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8
"3tn00004",311,3646,"!00001","","","","","","",30000,75,6,0,1,"02/01/2023 00:00:00",60,3,4.29,4.29,6,4,2.04,1.02,0,"04/01/2028 00:00:00",60,3,5.39,5.39,6,4,2.38,1.19,0,"06/01/2022 00:00:00",4.05,4.05,9,7,5,3,3,3,1
"3tn00005",312,3647,"!00001","","","","","","",190000,75,6,0,1,"06/01/2027 00:00:00",60,3,5.13,5.13,6,4,2.32,1.16,0,"07/01/2032 00:00:00",60,3,5.78,5.78,6,4,2.61,1.3,0,"06/01/2022 00:00:00",3.95,3.95,9,7,5,3,3,3,1
"3tn00005",313,3647,"!00002","","","","","","",30000,75,6,0,1,"06/01/2027 00:00:00",60,3,5.13,5.13,6,4,2.32,1.16,0,"07/01/2032 00:00:00",60,3,5.78,5.78,6,4,2.61,1.3,0,"06/01/2022 00:00:00",3.95,3.95,9,7,5,3,3,3,2
"3tn00005",314,3647,"!00003","","","","","","",40000,75,6,0,1,"06/01/2027 00:00:00",60,3,5.13,5.13,6,4,2.32,1.16,0,"07/01/2032 00:00:00",60,3,5.78,5.78,6,4,2.61,1.3,0,"06/01/2022 00:00:00",3.95,3.95,9,7,5,3,3,3,3
"3nj00002",300,3649,"!00001","","","","","","",44271,50,6,0,0,"10/01/2024 00:00:00",60,4,17.11,17.11,6.25,5,10.69,1.07,0,"12/01/2029 00:00:00",60,4,21.34,21.34,6.25,5,12.45,1.25,0,"07/01/2022 00:00:00",13.95,13.95,10.5,9.2,6.6,4,4,4,153
"3fl00003",283,3651,"!00001","","","","","","",32774,25,9,2,0,"01/01/2025 00:00:00",60,3,14.84,14.84,6,4,3.24,1.08,0,,60,3,0,0,6,4,0,0,0,"06/01/2022 00:00:00",12,12,10,8,7,3,3,3,3330
"xnj70cat",242,3652,"!00000000001","","","","","","",13500,50,6,0,1,"02/01/2026 00:00:00",48,4,9.32,9.32,6,4,7,3,0,"02/01/2030 00:00:00",48,4,11.01,11.01,6,4,7,3,0,"06/01/2022 00:00:00",8,8,4.25,0,0,0,0,0,1
"xnj70cat",243,3652,"!00000000002","","","","","","",3500,75,6,0,1,"02/01/2023 00:00:00",36,4,8.23,8.23,6,4,7,3,0,"02/01/2026 00:00:00",48,4,9.32,9.32,6,4,7,3,0,"06/01/2022 00:00:00",8,8,4.25,0,0,0,0,0,"B"
"xnj6900r",237,3667,"!00000000001","","","","","","",22698,75,6,0,1,"12/01/2023 00:00:00",48,4,9.05,9.05,6,4,10,4,0,"12/01/2027 00:00:00",48,4,10.69,10.69,6,4,10,4,0,"06/01/2022 00:00:00",8.5,8.5,4.25,0,0,0,0,0,6900
"xga3651c",168,3668,"!00000000001","","","","","","",20000,0,3,0,1,"08/01/2022 00:00:00",60,4.5,10.52,10.52,7,6,3.75,0,0,"07/01/2027 00:00:00",60,4.5,13.07,13.07,7,6,2,0,0,"06/03/2022 00:00:00",10.45,10.45,4.5,0,0,0,0,0,3651
"xil222ja",114,3669,"!00000000001","","","","","","",11020,100,0,0,0,"09/01/2024 00:00:00",60,2.5,8.45,8.45,0,0,0,0,11.13,"09/01/2029 00:00:00",60,2.5,9.56,9.56,6,5,2,1.65,0,"06/15/2022 00:00:00",8,8,2.5,0,0,0,0,0,222
"xil222ja",115,3669,"!00000000002","","","","","","",12905,0,9,0,1,"08/01/2022 00:00:00",60,3,8.05,8.05,6,5,7,1.5,0,"08/01/2027 00:00:00",60,3,10.27,10.27,6,5,2,1.5,0,"06/15/2022 00:00:00",8,8,5,0,0,0,0,0,224
"xga1585r",62,3670,"!00000000001","","","","","","",48000,0,0,0,1,"10/01/2022 00:00:00",84,3.5,7.08,7.08,7,6,2,1,0,"10/01/2029 00:00:00",60,3.5,9.63,9.63,7,6,2,1,0,"06/30/2022 00:00:00",7,7,4.5,0,0,0,0,0,"A"
"xoh154co",60,3671,"!00000000001","","","","","","",79918,75,9,0,1,"07/01/2027 00:00:00",60,4,5.73,5.73,6,3,1.5,0.75,0,"07/01/2032 00:00:00",60,4,6.97,6.97,6,3,1.5,0.75,0,"06/10/2022 00:00:00",4.7,4.7,4,0,0,0,0,0,154
"3md00002",297,3714,"!00001","","","","","","",48083,75,6,1,1,"12/01/2022 00:00:00",48,4,13.98,13.98,6,4,8.1,5.06,0,"03/01/2029 00:00:00",48,4,17.58,17.58,6,4,9.55,5.97,0,"07/01/2022 00:00:00",13.5,13.5,8.5,5.6,4,3,3,3,"A"
"3md00002",338,3714,"!00002","","","","","","",11369,75,6,1,1,"12/01/2022 00:00:00",48,4,13.98,13.98,6,4,8.1,5.06,0,"03/01/2029 00:00:00",48,4,17.58,17.58,6,4,9.55,5.97,0,"07/01/2022 00:00:00",13.5,13.5,8.5,5.6,4,3,3,3,"B"
"xnj1803u",82,3728,"!00000000001","","","","","","",40000,50,6,0,0,"07/01/2024 00:00:00",48,4,7.87,7.87,6,4,10,2,0,"07/01/2028 00:00:00",48,4,9.29,9.29,6,4,10,2,0,"07/13/2022 00:00:00",7.25,7.25,4.25,0,0,0,0,0,1803
"xga3100j",154,3729,"!00000000001","","","","","","",38475,0,0,0,1,"12/01/2022 00:00:00",60,4,7.62,7.62,7,6,0.5,0,0,"12/01/2027 00:00:00",60,4,9.5,9.5,7,6,1,0,0,"07/19/2022 00:00:00",7.5,7.5,4.5,0,0,0,0,0,3100
"3ga00002",355,3735,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"3ga00002",356,3735,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"OPQR"
"3ga00002",357,3735,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"F"
"3ga00002",358,3735,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"N"
"3il00001",287,3736,"!00001","","","","","","",41634,75,9,0,1,"03/01/2027 00:00:00",60,4,6.68,6.68,6,5,4.59,1.72,0,,60,4,0,0,6,5,0,0,0,"07/01/2022 00:00:00",5.6,5.6,5.4,4.7,3.4,2.7,2.7,2.7,410
"3oh00001",421,3737,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2060
"3oh00001",422,3737,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2064
"3oh00001",423,3737,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2066
"3oh00001",424,3737,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2068
"3oh00001",425,3737,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2070
"3oh00001",426,3737,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2078
"3oh00001",427,3737,"!00007","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2080
"3oh00001",428,3737,"!00008","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2098
"xil1100h",24,3738,"!00000000001","","","","","","",8500,75,9,0,1,"10/01/2024 00:00:00",60,2.5,6.94,6.94,6,5,2,1.5,0,"10/01/2029 00:00:00",60,2.5,8.05,8.05,6,5,2,1.5,0,"07/12/2022 00:00:00",6.5,6.5,3,0,0,0,0,0,1130
"xil1100h",25,3738,"!00000000002","","","","","","",7500,75,9,0,1,"01/01/2026 00:00:00",60,3,7.2,7.2,6,5,2,1.5,0,"01/01/2031 00:00:00",60,3,8.35,8.35,6,5,2,1.5,0,"07/12/2022 00:00:00",6.5,6.5,3,0,0,0,0,0,1100
"xil1100h",26,3738,"!00000000003","","","","","","",7500,75,9,0,1,"08/01/2025 00:00:00",60,3,7.11,7.11,6,5,2,1.5,0,"08/01/2030 00:00:00",60,3,8.25,8.25,6,5,2,1.5,0,"07/12/2022 00:00:00",6.5,6.5,3,0,0,0,0,0,1150
"xil1701b",72,3739,"!00000000001","","","","","","",48790,75,9,0,1,"10/01/2024 00:00:00",60,2.5,6.75,6.75,6,5,4,1.5,0,"10/01/2029 00:00:00",60,2.5,8.02,8.02,6,5,2,1.5,0,"07/05/2022 00:00:00",6.25,6.25,3.5,0,0,0,0,0,100
"3nj00003",379,3740,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100
"3nj00003",380,3740,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,200
"3il00002",289,3741,"!00001","","","","","","",40590,75,9,1,1,"12/01/2023 00:00:00",60,3,6.42,6.42,6,5,3.13,1.56,0,"09/01/2024 00:00:00",60,3,6.57,6.57,6,5,3.2,1.6,0,"07/01/2022 00:00:00",6,6,5.4,3.52,2.55,2.02,2.02,2.03,100
"xnj1980o",92,3795,"!00000000001","","","","","","",14000,75,6,0,1,"08/01/2025 00:00:00",48,4,9.64,9.64,6,4,10,4,0,"08/01/2029 00:00:00",48,4,11.38,11.38,6,4,10,4,0,"07/26/2022 00:00:00",8.5,8.5,4.25,0,0,0,0,0,1980
"3ga00003",359,3796,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1100
"3fl00004",1,3797,"!00000000001","","","","","","",28341,25,6,0,1,"04/01/2027 00:00:00",60,3,11.46,11.46,6,4,4,2,0,"04/01/2032 00:00:00",60,3,14.62,14.62,6,4,4,2,0,"04/20/2022 00:00:00",9,9,5,0,0,0,0,0,100
"3il00003",290,3798,"!00001","","","","","","",19500,75,9,0,1,"04/01/2028 00:00:00",60,3,8.61,8.61,6,5,3.56,1.78,0,,60,3,0,0,6,5,0,0,0,"07/01/2022 00:00:00",6.5,6.5,5,5,5,5,5,5,2100
"3il00004",291,3799,"!00001","","","","","","",46621,75,9,0,1,"10/01/2023 00:00:00",60,3,4.78,4.78,6,5,2.08,1.56,0,"12/01/2028 00:00:00",60,3,5.35,5.35,6,5,2.39,1.79,0,"07/01/2022 00:00:00",4.5,4.5,5.4,3.52,2.55,2.02,2.03,2.03,3380
"3ny00001",307,3800,"!00001","","","","","","",24000,75,6,0,0,"05/01/2023 00:00:00",60,0.87,14.13,13.7,7,3,2.05,1.28,0,"07/01/2028 00:00:00",60,0.87,16.71,16.71,3,3,2.38,1.49,0,"08/01/2022 00:00:00",13.5,13.1,6.2,4.12,2.93,2.93,2.93,2.93,180
"3tx00001",315,3818,"!00001","","","","","","",54920,75,6,1,0,"02/01/2026 00:00:00",60,3,9.61,9.61,6.75,4.5,1.63,0.6,0,,60,3,0,0,6.75,4.5,0,0,0,"08/01/2022 00:00:00",8,8,8.2,5.33,3.83,3,3,3,"STE-A"
"3tx00002",454,3836,"!00001","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,300
"3tx00002",455,3836,"!00002","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,500
"3tx00002",456,3836,"!00003","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,600
"3tx00002",457,3836,"!00004","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,700
"3tx00002",458,3836,"!00005","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,800
"3tx00002",459,3836,"!00006","","","","","","",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"C"
"xga1145b",31,4075,"!00000000001","","","","","","",67656,75,6,0,1,"08/01/2024 00:00:00",60,3,6.26,6.26,7,6,2,0.5,0,"08/01/2029 00:00:00",60,3,7.8,7.8,7,6,2,0.5,0,"08/22/2022 00:00:00",5.75,5.75,4.5,0,0,0,0,0,1145
