SCODE,hMy,hCode,sCode1,sName,HEADERPROPATTRIBUTES,DACQUISITIONDATE,LACQUISITIONSTRATEGY,TBUILDING,NYEARBUILT,NOFFICEPERCENT,TPARCELNUMBER,IPURCHASENOI,NPURCHASEOCCUPANCY,NPURCHASEPRICE,NOTHERACQCOSTS,NPURCHASEWALT,LBOXSHAPE,LCONSTRUCTIONTYPE,LCONSTRUCTIONTYPE2,LCONSTRUCTIONTYPE3,LCONSTRUCTIONTYPE4,LCONSTRUCTIONTYPE5,LSPRINKLERTYPE,LSPRINKLERTYPE2,LSPRINKLERTYPE3,LSPRINKLERTYPE4,LSPRINKLERTYPE5,HROOF,TROOFREPLACEMENTYEAR,LROOFTYPE,LROOFTYPE2,LROOFTYPE3,LROOFTYPE4,LROOFTYPE5,HACCESS,NLANDAREA,LLOADTYPE,LLOADTYPE2,LLOADTYPE3,LLOADTYPE4,LLOADTYPE5,NMAXCOLUMNSSPACELENGTH,NIMAXCOLUMNSSPACEWIDTH,NTRUCKMAXCOURTDEPT,NMINCLEARHEIGHT,IMAXCLEARHEIGHT,INUMBEROFDOCKHIGHDOORS,INUMBEROFDRIVEIN,HDISPOSITIONINFORMATION,DDISPOSITIONDATE,NDISPOSITIONPRICE,NDISPOSITIONNOI,HEADERTOBEDELETED,HEADERACQINFORMATION,COURTTRUCKTYPE,NPARKINGSPOTS,HEADERMEPANDUTILITIES,FIREALARMYESNO,COLDSTORAGEYESNO,EXTERIORLIGHTTYPE,GENERATORYESNO,GENERATORFUEL,FIREPUMPYESNO,FIREWATERTANKYESNO,GENERATORSIZE,SEWEGETYPE,EVCHARGEYESNO,UTILITYACCOUNTHOLDER,GASPROVIDER,ELECTRICPROVIDER,WATERSEWERPROVIDER,headerenviromental,SOLARYESNO,SOLARPOWER,RECYCLINGYESNO,WHATISRECYCLED,ENVISSUESTATUS,ENVNOTES,SPRINKLERCOVERAGEPRECENT
"3il00004",377,3799,"!00001","","","2022-08-04 00:00:00","Renewal / Re-tenant","",1975,1.4,"08-18-300-031; 07-13-400-054",62289,100,2500000,39366.09,0.6,"Square","Metal","","","","","Wet","","","","","",2021,"Metal","","","","","",2.79,"Rear Load","","","","",0,0,70,14,29,6,2,"",,0,0,"","","",22,"","Yes","No","Non-LED","No","","Yes","No",,"Sewer","No","Tenant","","Comed","Waukegan","","No",,"No","","Resolved","ESA reviewed, and clean phase one results. Nothing further needed here.",0
"3ny00001",378,3800,"!00001","","","2022-08-12 00:00:00","Renewal / Re-tenant","",1986,13,"0500-133-00-03-00-003-000",265000,100,4950000,57272.23,1,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2022,"BUR","","","","","",2,"Side Load","","","","",0,0,117,16,16,2,2,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3tx00001",379,3818,"!00001","","","2022-08-22 00:00:00","Renewal / Re-tenant","",1975,5.5,"12621- 00000786966320000 ;12623- 99950650000111300",0,100,7388000,37588,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2012,"TPO","","","","","",2.73,"Rear Load","","","","",30,40,91,21,23.2,6,1,"",,0,0,"","","Concrete",48,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Atmos","Oncor","City of Dallas","","No",,"No","","No Issue","",100
"3tx00002",380,3836,"!00001","","","2022-08-23 00:00:00","Renewal / Re-tenant","",1973,6.5,"48543--13",0,100,7560000,37371.14,0,"L Shape","Tilt-up/Concrete","","","","","Wet","","","","","","Unknown","Metal","","","","","",5.02,"Rear Load","","","","",0,0,90,15.5,19.5,14,2,"",,0,0,"","","Equal Mix",0,"","","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","Work In Progress","the Texas Commission on Environmental Quality (TCEQ) Voluntary Cleanup Program (VCP).  The property",100
"xga1145b",381,4075,"!00001","","","2022-08-24 00:00:00","Rent Optimization","",1969,12.46,"13177D A001",363759,100,5650000,52826.7,2,"Rectangle","Masonry","","","","","Wet","","","","","","2007;2017","TPO","","","","","",5.4,"Side Load","","","","",35,64,98,21,23,6,2,"",,0,0,"","","Aspalt",25,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",100
"3nj00005",382,4076,"!00001","","","2022-08-23 00:00:00","Renewal / Re-tenant","",1987,16.2,"Block 346.04, Lot 6",0,100,4658000,58239.43,0,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2002,"Metal","Other","","","","",3.19,"Rear Load","","","","",40,30,100,20.5,23.5,3,4,"",,0,0,"","","",0,"","","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","PSEG","Atlantic City Electric","West Deptford Township Water Department","","No",,"No","","No Issue","Carter Geoscience has performed a Phase I ESA in conformance with the scope and limitations of ASTM",0
"3nj00004",383,4077,"!00001","","","2022-09-16 00:00:00","Renewal / Re-tenant","",1971,30,"Block 800, Lot 8",0,52.9,3435000,47603.29,0,"Square","Masonry","","","","","Wet","","","","","",2021,"TPO","","","","","",3.93,"Rear Load","","","","",0,0,98,11.75,16.41,3,3,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","Resolved","There is Groundwater CEA for VOC contamination (TCE and PCE) and corresponding Remedial Action Permi",0
"3oh00002",384,4078,"!00001","","","2022-09-14 00:00:00","Renewal / Re-tenant","",2009,7,"A0700-004-000-127",173699,100,2335000,110761.42,5,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2009,"Metal","TPO","","","","",4.28,"Front Load","","","","",0,0,150,29,33,9,1,"",,0,0,"","","",0,"","Yes","No","Mixed","No","","No","No",,"Sewer","No","Tenant","Columbia Gas of Ohio","AEP Electric","City of Columbus Water","","No",,"No","","Resolved","Phase 1 came back clean, no further investigation",0
"3md00003",385,4079,"!00001","","","2022-09-14 00:00:00","Lease-up","",1986,21.41,"20-0000-01310;20-0000-01309",0,0,4284000,111369,0,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2019,"TPO","","","","","",2.5,"Rear Load","","","","",33.33,33,90,15.33,18.33,3,1,"",,0,0,"","","",0,"","","No","","Yes","Natural Gas","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3md00004",386,4115,"!00001","","","2022-11-09 00:00:00","Lease-up","",1971,50,"02-1900013848 & 02-1900013846",309391,86,5075000,117284.8,2.9,"Rectangle","Masonry","","","","","Wet","","","","","","","EPDM","","","","","",6,"Rear Load","","","","",0,0,0,16,18,11,3,"",,0,0,"","","",0,"","","No","","Yes","Natural Gas","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3ga00004",387,4116,"!00001","","","2022-09-23 00:00:00","Renewal / Re-tenant","",1967,20.7,"17 -0229- LL-041-4",337500,100,4900000,48138.5,1,"L Shape","Metal","","","","","Wet","","","","","",1990,"Metal","","","","","",1.77,"Side Load","","","","",24,38,60,12,15,3,1,"",,0,0,"","","Aspalt",15,"","Yes","No","LED","No","","No","No",,"Sewer","No","Tenant","","Georgia Power","Fulton County Water","","No",,"No","","No Issue","",100
"3il00005",388,4125,"!00001","","","2022-08-31 00:00:00","Lease-up","",1969,13,"08-34-100-015-0000",143862,0,4500000,50053.8,0,"Square","Masonry","Metal","","","","Wet","","","","","",2010,"BUR","","","","","",2.07,"Other","","","","",35,30.5,70,20,22.6,0,4,"",,0,0,"","","",50,"","Yes","No","Mixed","No","","No","No",,"Sewer","No","Tenant","Nicor","Comed","Elk Grove Village","","No",,"No","","Resolved","ESA Reviewed, clean phase one, no further action required. There was mention of previous underground",0
"3il00006",389,4130,"!00001","","","2022-10-17 00:00:00","Renewal / Re-tenant","",1980,20,"08-27-400-083; 084",592142,100,9500000,47338.5,5.08,"Rectangle","Masonry","","","","","Wet","","","","","","Unknown","BUR","","","","","",4.03,"Other","","","","",25,41,65,16,20,9,8,"",,0,0,"","","",54,"","Yes","No","LED","Yes","Natural Gas","No","No",33,"Sewer","No","Tenant","Nicor","Comed","Elk Grove Village","","No",,"No","","Resolved","ESA has come back clean. No major red flags identified.",0
"3tx00003",390,4170,"!00001","","","2022-12-06 00:00:00","Renewal / Re-tenant","",2000,89.5,6986315,0,100,7294624.61,43160.77,4.8,"Square","Tilt-up/Concrete","","","","","Wet","","","","","",2000,"BUR","","","","","",3.67,"Rear Load","","","","",0,0,50,22,26,4,0,"",,0,0,"","","Concrete",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",100
"3tx00004",391,4171,"!00001","","","2022-11-18 00:00:00","Renewal / Re-tenant","",1997,7.2,"325398600A01R0000",0,100,16554601.7,57214.97,4.7,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",1997,"BUR","","","","","",11.78,"Rear Load","Side Load","","","",45,42,65,22,26,10,3,"",,0,0,"","","Concrete",0,"","Yes","No","Mixed","Yes","Diesel","No","No",750,"Sewer","No","Tenant","Atmos","Oncor","City of Coppell","","No",,"No","","No Issue","",100
"3tx00005",392,4172,"!00001","","","2022-11-18 00:00:00","Renewal / Re-tenant","",1998,11.43,"18001670011R10000",0,100,23239962.7,69842.68,11.8,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",1998,"BUR","","","","","",12.27,"Rear Load","","","","",24,0,70,26,31,0,1,"",,0,0,"","","Concrete",820,"","Yes","No","","Yes","Diesel","No","No",2000,"Sewer","No","Faropoint","Atmos","Oncor","City of Coppell","","No",,"No","","No Issue","",100
"3tx00006",393,4173,"!00001","","","2022-11-18 00:00:00","Renewal / Re-tenant","",1979,18.4,24010610010010000,0,100,18307396.5,61889.4,1.1,"L Shape","Tilt-up/Concrete","","","","","Wet","","","","","",1995,"BUR","","","","","",8.87,"Cross Dock","","","","",40,50,0,30,34,17,4,"",,0,0,"","","Concrete",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",100
"3tx00007",394,4174,"!00001","","","2022-12-06 00:00:00","Renewal / Re-tenant","",1996,100,"99100708700000000; 420515000703C0000",0,100,23453578.32,84973.6,0.8,"Square","Tilt-up/Concrete","","","","","Wet","","","","","",2016,"TPO","","","","","",6.7,"","","","","",42,43,120,24,24,2,0,"",,0,0,"","","Concrete",0,"","Yes","No","Mixed","No","","No","No",,"Sewer","No","Tenant","Atmos","Oncor","City of Richardson","","No",,"No","","No Issue","",100
"3tx00008",395,4175,"!00001","","","2022-12-06 00:00:00","Renewal / Re-tenant","",1981,41.87,74002,0,100,12127836.2,58247.41,5.4,"Square","Tilt-up/Concrete","","","","","Wet","","","","","",2003,"BUR","","","","","",8.26,"Side Load","","","","",0,0,80,23,26,15,2,"",,0,0,"","","Concrete",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",100
"3tx00009",396,4176,"!00001","","","2022-11-18 00:00:00","Renewal / Re-tenant","",2007,100,"99170410200000000,180016700A04R0000, 99190305900000000",0,100,6300000,36100.41,3.8,"L Shape","Tilt-up/Concrete","","","","","Wet","","","","","",2007,"TPO","","","","","",6.4,"Other","","","","",0,0,0,18,18,0,0,"",,0,0,"","","Concrete",0,"","Yes","No","","No","","No","No",,"Sewer","No","Faropoint","Atmos","","City of Coppell","","No",,"No","","No Issue","",100
"3il00007",397,4192,"!00001","","","2022-11-15 00:00:00","Renewal / Re-tenant","",1978,15,"08-34-100-075-0000",214503,0,2810000,70671.9,2.2,"Rectangle","Masonry","","","","","None","","","","","",2016,"BUR","","","","","",1.48,"Other","","","","",0,0,77.6,13,15,4,4,"",,0,0,"","","",34,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","Nicor","Comed","Elk Grove Village","","No",,"No","","Resolved","",0
"3fl00005",398,4435,"!00001","","","2022-12-06 00:00:00","Lease-up","",1981,5.61,"34-2114-008-0530",0,0,6100000,49683.4,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",1981,"BUR","","","","","",1.31,"Side Load","","","","",30,30,40,20,20,6,0,"",,0,0,"","","Aspalt",36,"","Yes","No","","No","","No","No",,"Sewer","No","Tenant","","FPL","FPL","","No",,"No","","Work In Progress","Working to obtain a NFA for an underground tank that was noted in Phase I that was removed in 90's.",0
"3nj00006",399,4722,"!00001","","","2023-01-25 00:00:00","Renewal / Re-tenant","",1967,31,"05-00007-0000-00001-02",0,100,23750000,128358.2,0,"Square","Masonry","","","","","Wet","","","","","",2016,"Other","","","","","",13.48,"Rear Load","","","","",30,20,100,18,21,7,1,"",,0,0,"","","",0,"","","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","PSEG","JCP&L","Township of Branchburg","","No",,"No","","No Issue","",0
"3nc00001",400,4727,"!00001","","","2023-02-10 00:00:00","Rent Optimization","",1973,2.7,20509410,255813,100,4100000,163044.4,4.1,"Rectangle","Masonry","Metal","","","","Wet","","","","","",2021,"TPO","","","","","",2.32,"Front Load","","","","",40,40,92,15,18,4,0,"",,0,0,"","","Aspalt",14,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3fl00006",401,4800,"!00001","","","2023-03-23 00:00:00","Rent Optimization","",1973,10,"56-42-42-36-01-000-0040",327080,100,5200000,51385,5.7,"Rectangle","Metal","","","","","Wet","","","","","",2005,"Metal","","","","","",1.63,"Rear Load","","","","",0,0,70,18,25,7,0,"",,0,0,"","","Aspalt",20,"","Yes","No","","No","","No","No",,"Sewer","No","Tenant","","FPL","FPL","","No",,"No","","No Issue","",0
"3nj00007",402,4818,"!00001","","","2023-04-10 00:00:00","Rent Optimization","",1975,14,"49-02402-0000-00004",1090000,100,14157125,298941,13,"Rectangle","Masonry","","","","","Dry","Wet","","","","","2006;2014","EPDM","BUR","","","","",2.98,"Front Load","Rear Load","","","",0,0,80,19.9,22.4,11,7,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00008",403,4819,"!00001","","","2023-04-10 00:00:00","Rent Optimization","",1950,17,"49-03003-0000-00006",1090000,100,14157125,298409,13,"Rectangle","Masonry","","","","","Wet","","","","","","1990;2016","EPDM","BUR","","","","",2.51,"Front Load","Rear Load","","","",0,0,90,11.11,11.6,5,3,"",,0,0,"","","",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","Work In Progress","Phase II completed, additional testing required. Seller to provide three LSRP's to bid remediation c",0
"3oh00003",404,5070,"!00001","","","2023-05-18 00:00:00","Renewal / Re-tenant","",1961,34.5,"010-088536-00",192430,100,1800000,42986,3,"Other","Masonry","","","","","Wet","","","","","",2019,"TPO","Other","","","","",2,"Front Load","","","","",30,30,75,13.7,16.1,1,2,"",,0,0,"","","",18,"","Yes","No","","No","","No","No",,"Sewer","No","Tenant","Columbia Gas of Ohio","AEP Electric","City of Columbus Water","","No",,"No","","Resolved","Phase 1 came back clean.  No major red flags identified.",0
"3nj00009",405,5074,"!00001","","","2023-05-02 00:00:00","Rent Optimization","",1984,26,"09-01701-0000-00005",893198,100,13050000,67933,9.8,"Square","Masonry","Metal","","","","Wet","","","","","",2012,"TPO","","","","","",12,"Side Load","","","","",39.3,39.3,84.4,24.8,27.2,7,1,"",,0,0,"","","",0,"","","No","Mixed","No","","No","No",,"Sewer","No","Tenant","South Jersey Gas Co.","Atlantic City Electric","NJ American","","No",,"No","","No Issue","",0
"3fl00007",406,5084,"!00001","","","2023-06-05 00:00:00","Renewal / Re-tenant","",1972,8.37,"08-2129-005-1420",0,100,7150000,88202,1,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2019,"TPO","","","","","",2.04,"Rear Load","Front Load","","","",20,40,100,18,20,2,2,"",,0,0,"","","Aspalt",17,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","FPL","FPL","","No",,"No","","No Issue","",0
"3tx00010",407,5086,"!00001","","","2023-05-31 00:00:00","Lease-up","",1978,0,26512600010010000,0,0,13600000,46388,0,"Square","Masonry","Metal","","","","Wet","","","","","",2012,"Other","","","","","",13.27,"Front Load","","","","",25,25,100,14.5,33,25,1,"",,0,0,"","","Equal Mix",299,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","Atmos","Garland Power & Light","City of Garland","","No",,"No","","No Issue","",100
"3tx00011",408,5087,"!00001","","","2023-05-31 00:00:00","Renewal / Re-tenant","",1981,12,14002600000020500,0,100,5122000,32703,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","","Early 2000s","BUR","","","","","",2.12,"Cross Dock","","","","",38.25,40.33,80,21.25,23.83,6,2,"",,0,0,"","","Concrete",75,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","Atmos","Oncor","City of Carrollton","","No",,"No","","No Issue","",100
"3tx00012",409,5088,"!00001","","","2023-05-31 00:00:00","Renewal / Re-tenant","",1968,14.5,"24127500020040000; 24127500020040100",0,100,4300000,23323,0.95,"Other","Masonry","Metal","","","","Wet","","","","","",2006,"BUR","TPO","","","","",2.22,"Front Load","Side Load","","","",19.5,35,60,20,20,8,1,"",,0,0,"","","Concrete",0,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","Atmos","Oncor","City of Farmers Branch","","No",,"No","","No Issue","",50
"3tx00013",410,5089,"!00001","","","2023-05-31 00:00:00","Renewal / Re-tenant","",1973,3.55,24147500010010000,682144.56,100,10600000,44944,6.67,"Square","Tilt-up/Concrete","","","","","Wet","","","","","",1994,"TPO","","","","","",3,"Front Load","","","","",30,30,105,25,25,6,0,"",,0,0,"","","Aspalt",80,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Faropoint","Atmos","Oncor","City of Farmers Branch","","No",,"No","","No Issue","",100
"3ga00005",411,5439,"!00001","","","2023-07-29 00:00:00","Renewal / Re-tenant","",1990,28.67,0920010075,0,0,0,35023,0,"Rectangle","Masonry","","","","","ESFR","","","","","",1990,"Metal","","","","","",3.65,"Side Load","","","","",25,73,120,19.4,22.9,4,1,"",,0,0,"","","Concrete",56,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Snapping Shoals","Rockdale County Water","","No",,"No","","No Issue","",100
"3nc00002",412,5457,"!00001","","","2023-09-07 00:00:00","Rent Optimization","",1969,3.5,07713307,0,0,0,23019,0,"Rectangle","Masonry","Tilt-up/Concrete","","","","Dry","Wet","","","","",2022,"TPO","","","","","",2.08,"Front Load","","","","",40,30,70,20,22,5,0,"",,0,0,"","","Aspalt",18,"","No","No","LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3nc00003",413,5459,"!00001","","","2023-09-07 00:00:00","Rent Optimization","",1972,4.13,20310104,0,0,0,35807,0,"Square","Masonry","","","","","Wet","","","","","",2018,"TPO","","","","","",0,"Front Load","","","","",40,40,126,16,18,6,3,"",,0,0,"","","Equal Mix",7,"","Yes","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","Work In Progress","Considering enrolling property into the Brownsfield program",100
"3nc00004",414,5460,"!00001","","","2023-09-07 00:00:00","Rent Optimization","",1979,5.5,"20310219, 20310218",0,0,0,111442,0,"Rectangle","Masonry","","","","","ESFR","","","","","",2012,"TPO","","","","","",9.42,"Front Load","","","","",40,40,92,26,28,26,1,"",,0,0,"","","Concrete",65,"","Yes","No","Non-LED","No","","Yes","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","Resolved","Brownsfield Program",100
"3nj00010",415,5710,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1978,25.44,"01-00601-0000-00004-01",0,0,0,55585,0,"Rectangle","Masonry","","","","","Wet","","","","","",2005,"EPDM","","","","","",3,"Rear Load","","","","",50,42,60,18.8,21.6,5,0,"",,0,0,"","","Aspalt",111,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00011",416,5711,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1979,100,"01-00601-0000-00004-03",0,0,0,61421,0,"Rectangle","Masonry","","","","","Wet","","","","","",2004,"EPDM","","","","","",3,"Rear Load","","","","",50,40,68,19.4,21.6,5,0,"",,0,0,"","","Aspalt",78,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","Work In Progress","On going ground water monitoring.",0
"3nj00012",417,5712,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1978,22.66,"01-00601-0000-00004-03",0,0,0,53109,0,"Rectangle","Masonry","","","","","Wet","","","","","",2000,"Other","","","","","",3,"Rear Load","","","","",50,21.2,72,18,21.6,7,0,"",,0,0,"","","Aspalt",84,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00013",418,5714,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1977,43.31,"01-00601-0000-00004-03",0,0,0,48643,0,"Rectangle","Masonry","","","","","Wet","","","","","",2005,"EPDM","","","","","",3,"Rear Load","","","","",50,25,75,20.6,23.6,5,0,"",,0,0,"","","Aspalt",89,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00014",419,5715,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1980,40.3,"01-00601-0000-00006",0,0,0,92306,0,"Rectangle","Masonry","","","","","Wet","","","","","",2006,"EPDM","","","","","",10.66,"Rear Load","","","","",49.6,32,100,19,21.2,13,0,"",,0,0,"","","Aspalt",276,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00015",420,5716,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1977,58,"01-00601-0000-00004-03",0,0,0,53821,0,"Rectangle","Masonry","","","","","Wet","","","","","",2006,"EPDM","","","","","",6.54,"Rear Load","","","","",50,25,96,18.6,21,6,0,"",,0,0,"","","Aspalt",110,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00016",421,5717,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1979,55.04,"01-00601-0000-00005",0,0,0,66114,0,"Rectangle","Masonry","","","","","Wet","","","","","",2006,"EPDM","","","","","",5.91,"Rear Load","","","","",50,30,100,20.6,23.6,5,0,"",,0,0,"","","",185,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nc00005",422,5726,"!00001","","","2023-09-29 00:00:00","Rent Optimization","",1993,100,06114201,0,0,0,50815,0,"Square","Masonry","","","","","Wet","","","","","",2012,"TPO","","","","","",2.65,"Rear Load","","","","",50,50,82,17.02,20,1,1,"",,0,0,"","","Aspalt",70,"","Yes","No","Non-LED","Yes","Diesel","No","No",350,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3md00005",423,5727,"!00001","","","2023-10-13 00:00:00","Rent Optimization","",1973,9.94,"08 ? 1600003670",0,0,0,92221,0,"Square","Masonry","","","","","None","","","","","",2012,"TPO","","","","","",1.82,"Side Load","","","","",33,30.17,140,19,20.75,5,0,"",,0,0,"","","",9,"","","No","","Yes","Natural Gas","No","No",,"Sewer","No","Tenant","","","","","No",,"No","","No Issue","",0
"3nj00017",424,5729,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1972,19,"33-00065-0000-00001",0,0,0,79112,0,"Rectangle","Masonry","","","","","Wet","","","","","",2015,"TPO","BUR","","","","",6.7,"Front Load","","","","",30,20,184,16.02,17.04,0,10,"",,0,0,"","","Aspalt",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00018",425,5731,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1978,11.5,"33-00064-0000-00011",0,0,0,212735,0,"Rectangle","Masonry","","","","","Wet","","","","","",2015,"TPO","BUR","","","","",11.4,"Front Load","","","","",30,20,125,15,17,5,3,"",,0,0,"","","Mainly Asphalt with some Concrete",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3nj00019",426,5733,"!00001","","","2023-10-10 00:00:00","Rent Optimization","",1966,41.08,"33-00064-0000-00008",0,0,0,109288,0,"Other","Masonry","","","","","Wet","","","","","",2019,"TPO","","","","","",15.1,"Front Load","","","","",30,30,120,15,16.06,4,10,"",,0,0,"","","Aspalt",0,"","","No","","No","","No","No",,"Sewer","No","Faropoint","","","","","No",,"No","","No Issue","",0
"3oh00004",427,5788,"!00001","","","2023-10-31 00:00:00","Renewal / Re-tenant","",1985,0.23,"413112C267",0,0,0,260019,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","","","","","",2021,"EPDM","","","","","",10.72,"Front Load","Rear Load","","","",0,0,125,21,32.2,32,3,"",,0,0,"","","",71,"","Yes","No","","No","","Yes","No",,"Sewer","No","Tenant","Duke Energy","Duke Energy","Clermont Co Water","","No",,"No","","Resolved","Ph II provided by seller, Pending Posting",0
"3nc00006",428,5819,"!00001","","","2023-12-12 00:00:00","Rent Optimization",1,2007,1.7,80030264,0,0,0,396945,0,"Rectangle","Masonry","","","","","Wet","","","","","",2007,"TPO","","","","","",5.7,"Rear Load","Side Load","","","",40,30,92,19,21,2,1,"",,0,0,"","","Equal Mix",31,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3nc00006",435,5819,"!00002","","","2023-12-12 00:00:00","Rent Optimization",2,1963,6.8,80030264,0,0,0,0,0,"Rectangle","Masonry","","","","","Wet","","","","","","1990;2005","BUR","EPDM","","","","",5.7,"Side Load","","","","",40,30,150,19,21,3,2,"",,0,0,"","","Equal Mix",28,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3nc00006",436,5819,"!00003","","","2023-12-12 00:00:00","Rent Optimization",3,1994,0,80030264,0,0,0,0,0,"Rectangle","Masonry","","","","","Wet","","","","","",1994,"EPDM","","","","","",5.7,"Front Load","Side Load","","","",40,30,150,17,22,4,2,"",,0,0,"","","Concrete",0,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3nc00006",437,5819,"!00004","","","2023-12-12 00:00:00","Rent Optimization",4,1998,0,80030264,0,0,0,0,0,"Rectangle","Metal","","","","","Wet","","","","","",1998,"Metal","","","","","",5.7,"Side Load","","","","",40,30,90,16,21,2,1,"",,0,0,"","","Concrete",0,"","No","No","Non-LED","No","","No","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3nc00007",429,6077,"!00001","","","2023-12-18 00:00:00","Rent Optimization","",1997,12.9,02505105,0,0,0,13218,0,"Rectangle","Tilt-up/Concrete","","","","","Wet","ESFR","","","","","1997;2015","EPDM","TPO","","","","",10.56,"Side Load","","","","",40,40,117,24,26,8,3,"",,0,0,"","","Concrete",93,"","Yes","No","LED","No","","Yes","No",,"Sewer","No","Tenant","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
"3nc00008",430,6078,"!00001","","","2023-12-18 00:00:00","Rent Optimization","",1997,19.2,0205104,0,0,0,9331,0,"Square","Tilt-up/Concrete","","","","","ESFR","","","","","",2010,"TPO","","","","","",7.83,"Side Load","","","","",42,47,100,30,31,11,1,"",,0,0,"","","Mainly Asphalt with some Concrete",114,"","Yes","No","LED","No","","No","No",,"Sewer","No","Faropoint","","Duke Energy","Charlotte Water","","No",,"No","","No Issue","",100
