Property Code,Property Address,Building ID,Fund,Market,Status,Is Land?,Acq. Date,Acq. Strategy,Year Built,Parcel,% Office,Building Shape,Construction Type 1,Construction Type 2,Construction Type 3,Roof replacement,Roof Type 1,Roof Type 2,Roof Type 3,Roof Type 4,Land (Acres),Loading Type 1,Loading Type 2,Loading Type 3,Loading Type 4,Loading Type 5,Max Truck Court Depth,Min. Clear Height,Max. Clear Height,# Dock Doors,# of Drive Ins,Truck Court Type,# Parking Spots,Fire Alarm,Sprinkler Type 1,Sprinkler Type 2,Sprinkler Coverage %,Cold Storage,Ext. Light Type,Generator,Generator Fuel Type,Generator Size,EV Charge,Fire Pump,Fire Water Tank,Sewege Type,Utility Acc. Holder,Gas Provider,Electric Provider,Water Provider,Solar,Solar Power,Recycling,What is recycled?,Enviromental Issues?,Enviromental Notes
"3md00003","8361 Town Center Court","","FUND 3 (FRG XI)                                                                 ","Baltimore","Acquired                                                                        ",,"2022-09-14 00:00:00","Lease-up",1986,"20-0000-01310;20-0000-01309",21.41,"Rectangle","Masonry","Metal","",2019,"TPO","","","",2.5,"Rear Load","","","","",90,15.33,18.33,3,1,"",0,"","Wet","",0,"No","","Yes","Natural Gas",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3md00004","7120 Ambassador Road","","FUND 3 (FRG XI)                                                                 ","Baltimore","Acquired                                                                        ",,"2022-11-09 00:00:00","Lease-up",1971,"02-1900013848 & 02-1900013846",50,"Rectangle","Masonry","","","","EPDM","","","",6,"Rear Load","","","","",0,16,18,11,3,"",0,"","Wet","",0,"No","","Yes","Natural Gas",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3ga00004","2005 Marietta Rd NW","","FUND 3 (FRG XI)                                                                 ","Atlanta","Acquired                                                                        ",,"2022-09-23 00:00:00","Renewal / Re-tenant",1967,"17 -0229- LL-041-4",20.7,"L Shape","Metal","","",1990,"Metal","","","",1.77,"Side Load","","","","",60,12,15,3,1,"Aspalt",15,"Yes","Wet","",100,"No","LED","No","",,"No","No","No","Sewer","Tenant","","Georgia Power","Fulton County Water","No",,"No","","No Issue",""
"3il00005","955 Estes Avenue","","FUND 3 (FRG XI)                                                                 ","Chicago","Acquired                                                                        ",,"2022-08-31 00:00:00","Lease-up",1969,"08-34-100-015-0000",13,"Square","Masonry","Metal","",2010,"BUR","","","",2.07,"Other","","","","",70,20,22.6,0,4,"",50,"Yes","Wet","",0,"No","Mixed","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","Elk Grove Village","No",,"No","","Resolved","ESA Reviewed, clean phase one, no further action required. There was mention of previous underground"
"3il00006","1221 Landmeier","","FUND 3 (FRG XI)                                                                 ","Chicago","Acquired                                                                        ",,"2022-10-17 00:00:00","Renewal / Re-tenant",1980,"08-27-400-083; 084",20,"Rectangle","Masonry","","","Unknown","BUR","","","",4.03,"Other","","","","",65,16,20,9,8,"",54,"Yes","Wet","",0,"No","LED","Yes","Natural Gas",33,"No","No","No","Sewer","Tenant","Nicor","Comed","Elk Grove Village","No",,"No","","Resolved","ESA has come back clean. No major red flags identified."
"3tx00003","2300 E Randol Mill Road","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-12-06 00:00:00","Renewal / Re-tenant",2000,6986315,89.5,"Square","Tilt-up/Concrete","","",2000,"BUR","","","",3.67,"Rear Load","","","","",50,22,26,4,0,"Concrete",0,"","Wet","",100,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3tx00004","2220 Chemsearch Blvd","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-11-18 00:00:00","Renewal / Re-tenant",1997,"325398600A01R0000",7.2,"Rectangle","Tilt-up/Concrete","","",1997,"BUR","","","",11.78,"Rear Load","Side Load","","","",65,22,26,10,3,"Concrete",0,"Yes","Wet","",100,"No","Mixed","Yes","Diesel",750,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Coppell","No",,"No","","No Issue",""
"3tx00005","1111 Northpoint Drive","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-11-18 00:00:00","Renewal / Re-tenant",1998,"18001670011R10000",11.43,"Rectangle","Tilt-up/Concrete","","",1998,"BUR","","","",12.27,"Rear Load","","","","",70,26,31,0,1,"Concrete",820,"Yes","Wet","",100,"No","","Yes","Diesel",2000,"No","No","No","Sewer","Faropoint","Atmos","Oncor","City of Coppell","No",,"No","","No Issue",""
"3tx00006","1601 Valley View Lane","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-11-18 00:00:00","Renewal / Re-tenant",1979,24010610010010000,18.4,"L Shape","Tilt-up/Concrete","","",1995,"BUR","","","",8.87,"Cross Dock","","","","",0,30,34,17,4,"Concrete",0,"","Wet","",100,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3tx00007","1460 N Glenville Drive","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-12-06 00:00:00","Renewal / Re-tenant",1996,"99100708700000000; 420515000703C0000",100,"Square","Tilt-up/Concrete","","",2016,"TPO","","","",6.7,"","","","","",120,24,24,2,0,"Concrete",0,"Yes","Wet","",100,"No","Mixed","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Richardson","No",,"No","","No Issue",""
"3tx00008","1301 Ridgeview Drive","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-12-06 00:00:00","Renewal / Re-tenant",1981,74002,41.87,"Square","Tilt-up/Concrete","","",2003,"BUR","","","",8.26,"Side Load","","","","",80,23,26,15,2,"Concrete",0,"","Wet","",100,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3tx00009","631 S Royal Lane","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2022-11-18 00:00:00","Renewal / Re-tenant",2007,"99170410200000000,180016700A04R0000, 99190305900000000",100,"L Shape","Tilt-up/Concrete","","",2007,"TPO","","","",6.4,"Other","","","","",0,18,18,0,0,"Concrete",0,"Yes","Wet","",100,"No","","No","",,"No","No","No","Sewer","Faropoint","Atmos","","City of Coppell","No",,"No","","No Issue",""
"3il00007","800-812 Greenleaf Avenue","","FUND 3 (FRG XI)                                                                 ","Chicago","Acquired                                                                        ",,"2022-11-15 00:00:00","Renewal / Re-tenant",1978,"08-34-100-075-0000",15,"Rectangle","Masonry","","",2016,"BUR","","","",1.48,"Other","","","","",77.6,13,15,4,4,"",34,"Yes","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","Elk Grove Village","No",,"No","","Resolved",""
"3fl00005","920 Northwest 159th Drive ","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2022-12-06 00:00:00","Lease-up",1981,"34-2114-008-0530",5.61,"Rectangle","Tilt-up/Concrete","","",1981,"BUR","","","",1.31,"Side Load","","","","",40,20,20,6,0,"Aspalt",36,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","Work In Progress","Working to obtain a NFA for an underground tank that was noted in Phase I that was removed in 90's."
"3nj00006","3140 Route 22","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-01-25 00:00:00","Renewal / Re-tenant",1967,"05-00007-0000-00001-02",31,"Square","Masonry","","",2016,"Other","","","",13.48,"Rear Load","","","","",100,18,21,7,1,"",0,"","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","PSEG","JCP&L","Township of Branchburg","No",,"No","","No Issue",""
"3nc00001","10000 Industrial Dr","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-02-10 00:00:00","Rent Optimization",1973,20509410,2.7,"Rectangle","Masonry","Metal","",2021,"TPO","","","",2.32,"Front Load","","","","",92,15,18,4,0,"Aspalt",14,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3fl00006","4390 Westroads Drive ","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2023-03-23 00:00:00","Rent Optimization",1973,"56-42-42-36-01-000-0040",10,"Rectangle","Metal","","",2005,"Metal","","","",1.63,"Rear Load","","","","",70,18,25,7,0,"Aspalt",20,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","No Issue",""
"3nj00007","1145 Edgewater Avenue","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-04-10 00:00:00","Rent Optimization",1975,"49-02402-0000-00004",14,"Rectangle","Masonry","","","2006;2014","EPDM","BUR","","",2.98,"Front Load","Rear Load","","","",80,19.9,22.4,11,7,"",0,"","Dry","Wet",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00008","1125 Hendricks Causeway","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-04-10 00:00:00","Rent Optimization",1950,"49-03003-0000-00006",17,"Rectangle","Masonry","","","1990;2016","EPDM","BUR","","",2.51,"Front Load","Rear Load","","","",90,11.11,11.6,5,3,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","Work In Progress","Phase II completed, additional testing required. Seller to provide three LSRP's to bid remediation c"
"3oh00003","3232 Allegheny Avenue","","FUND 3 (FRG XI)                                                                 ","Columbus","Acquired                                                                        ",,"2023-05-18 00:00:00","Renewal / Re-tenant",1961,"010-088536-00",34.5,"Other","Masonry","","",2019,"TPO","Other","","",2,"Front Load","","","","",75,13.7,16.1,1,2,"",18,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","Columbia Gas of Ohio","AEP Electric","City of Columbus Water","No",,"No","","Resolved","Phase 1 came back clean.  No major red flags identified."
"3nj00009","1654 High Hill Road","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-05-02 00:00:00","Rent Optimization",1984,"09-01701-0000-00005",26,"Square","Masonry","Metal","",2012,"TPO","","","",12,"Side Load","","","","",84.4,24.8,27.2,7,1,"",0,"","Wet","",0,"No","Mixed","No","",,"No","No","No","Sewer","Tenant","South Jersey Gas Co.","Atlantic City Electric","NJ American","No",,"No","","No Issue",""
"3fl00007","4570 NW 128th Street","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2023-06-05 00:00:00","Renewal / Re-tenant",1972,"08-2129-005-1420",8.37,"Rectangle","Tilt-up/Concrete","","",2019,"TPO","","","",2.04,"Rear Load","Front Load","","","",100,18,20,2,2,"Aspalt",17,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","No Issue",""
"3tx00010","1501 Kings Road ","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2023-05-31 00:00:00","Lease-up",1978,26512600010010000,0,"Square","Masonry","Metal","",2012,"Other","","","",13.27,"Front Load","","","","",100,14.5,33,25,1,"Equal Mix",299,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","Atmos","Garland Power & Light","City of Garland","No",,"No","","No Issue",""
"3tx00011","1101 Venture Ct. ","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2023-05-31 00:00:00","Renewal / Re-tenant",1981,14002600000020500,12,"Rectangle","Tilt-up/Concrete","","","Early 2000s","BUR","","","",2.12,"Cross Dock","","","","",80,21.25,23.83,6,2,"Concrete",75,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","Atmos","Oncor","City of Carrollton","No",,"No","","No Issue",""
"3tx00012","4525 McEwen Road","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2023-05-31 00:00:00","Renewal / Re-tenant",1968,"24127500020040000; 24127500020040100",14.5,"Other","Masonry","Metal","",2006,"BUR","TPO","","",2.22,"Front Load","Side Load","","","",60,20,20,8,1,"Concrete",0,"Yes","Wet","",50,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","Atmos","Oncor","City of Farmers Branch","No",,"No","","No Issue",""
"3tx00013","4450 Alpha Road","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2023-05-31 00:00:00","Renewal / Re-tenant",1973,24147500010010000,3.55,"Square","Tilt-up/Concrete","","",1994,"TPO","","","",3,"Front Load","","","","",105,25,25,6,0,"Aspalt",80,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Faropoint","Atmos","Oncor","City of Farmers Branch","No",,"No","","No Issue",""
"3ga00005","370 Gees Mill Business Pkwy","","FUND 3 (FRG XI)                                                                 ","Atlanta","Acquired                                                                        ",,"2023-07-29 00:00:00","Renewal / Re-tenant",1990,0920010075,28.67,"Rectangle","Masonry","","",1990,"Metal","","","",3.65,"Side Load","","","","",120,19.4,22.9,4,1,"Concrete",56,"Yes","ESFR","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Snapping Shoals","Rockdale County Water","No",,"No","","No Issue",""
"3nc00002","4112 Joe Street","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-09-07 00:00:00","Rent Optimization",1969,07713307,3.5,"Rectangle","Masonry","Tilt-up/Concrete","",2022,"TPO","","","",2.08,"Front Load","","","","",70,20,22,5,0,"Aspalt",18,"No","Dry","Wet",100,"No","LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3nc00003","9701 Brookford Street","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-09-07 00:00:00","Rent Optimization",1972,20310104,4.13,"Square","Masonry","","",2018,"TPO","","","",0,"Front Load","","","","",126,16,18,6,3,"Equal Mix",7,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","Work In Progress","Considering enrolling property into the Brownsfield program"
"3nc00004","2101 Westinghouse Boulevard","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-09-07 00:00:00","Rent Optimization",1979,"20310219, 20310218",5.5,"Rectangle","Masonry","","",2012,"TPO","","","",9.42,"Front Load","","","","",92,26,28,26,1,"Concrete",65,"Yes","ESFR","",100,"No","Non-LED","No","",,"No","Yes","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","Resolved","Brownsfield Program"
"3nj00010","1 Pearl Court","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1978,"01-00601-0000-00004-01",25.44,"Rectangle","Masonry","","",2005,"EPDM","","","",3,"Rear Load","","","","",60,18.8,21.6,5,0,"Aspalt",111,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00011","2 Pearl Court","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1979,"01-00601-0000-00004-03",100,"Rectangle","Masonry","","",2004,"EPDM","","","",3,"Rear Load","","","","",68,19.4,21.6,5,0,"Aspalt",78,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","Work In Progress","On going ground water monitoring."
"3nj00012","3 Pearl Court","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1978,"01-00601-0000-00004-03",22.66,"Rectangle","Masonry","","",2000,"Other","","","",3,"Rear Load","","","","",72,18,21.6,7,0,"Aspalt",84,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00013","5 Pearl Court","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1977,"01-00601-0000-00004-03",43.31,"Rectangle","Masonry","","",2005,"EPDM","","","",3,"Rear Load","","","","",75,20.6,23.6,5,0,"Aspalt",89,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00014","6 Pearl Court","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1980,"01-00601-0000-00006",40.3,"Rectangle","Masonry","","",2006,"EPDM","","","",10.66,"Rear Load","","","","",100,19,21.2,13,0,"Aspalt",276,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00015","7 Pearl Court","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1977,"01-00601-0000-00004-03",58,"Rectangle","Masonry","","",2006,"EPDM","","","",6.54,"Rear Load","","","","",96,18.6,21,6,0,"Aspalt",110,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00016","59 Route 17","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1979,"01-00601-0000-00005",55.04,"Rectangle","Masonry","","",2006,"EPDM","","","",5.91,"Rear Load","","","","",100,20.6,23.6,5,0,"",185,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nc00005","2200 Executive Street","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-09-29 00:00:00","Rent Optimization",1993,06114201,100,"Square","Masonry","","",2012,"TPO","","","",2.65,"Rear Load","","","","",82,17.02,20,1,1,"Aspalt",70,"Yes","Wet","",100,"No","Non-LED","Yes","Diesel",350,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3md00005","221 Cockeysville Road","","FUND 3 (FRG XI)                                                                 ","Baltimore","Acquired                                                                        ",,"2023-10-13 00:00:00","Rent Optimization",1973,"08 ? 1600003670",9.94,"Square","Masonry","","",2012,"TPO","","","",1.82,"Side Load","","","","",140,19,20.75,5,0,"",9,"","None","",0,"No","","Yes","Natural Gas",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"3nj00017","16 McKee Drive","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1972,"33-00065-0000-00001",19,"Rectangle","Masonry","","",2015,"TPO","BUR","","",6.7,"Front Load","","","","",184,16.02,17.04,0,10,"Aspalt",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00018","91 McKee Drive","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1978,"33-00064-0000-00011",11.5,"Rectangle","Masonry","","",2015,"TPO","BUR","","",11.4,"Front Load","","","","",125,15,17,5,3,"Mainly Asphalt with some Concrete",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00019","70-82 McKee Drive","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2023-10-10 00:00:00","Rent Optimization",1966,"33-00064-0000-00008",41.08,"Other","Masonry","","",2019,"TPO","","","",15.1,"Front Load","","","","",120,15,16.06,4,10,"Aspalt",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3oh00004","4000-4024 Precision Dr ","","FUND 3 (FRG XI)                                                                 ","Cincinnati","Acquired                                                                        ",,"2023-10-31 00:00:00","Renewal / Re-tenant",1985,"413112C267",0.23,"Rectangle","Tilt-up/Concrete","","",2021,"EPDM","","","",10.72,"Front Load","Rear Load","","","",125,21,32.2,32,3,"",71,"Yes","Wet","",0,"No","","No","",,"No","Yes","No","Sewer","Tenant","Duke Energy","Duke Energy","Clermont Co Water","No",,"No","","Resolved","Ph II provided by seller, Pending Posting"
"3nc00006","464 East Plaza Drive",1,"FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-12-12 00:00:00","Rent Optimization",2007,80030264,1.7,"Rectangle","Masonry","","",2007,"TPO","","","",5.7,"Rear Load","Side Load","","","",92,19,21,2,1,"Equal Mix",31,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3nc00006","464 East Plaza Drive",2,"FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-12-12 00:00:00","Rent Optimization",1963,80030264,6.8,"Rectangle","Masonry","","","1990;2005","BUR","EPDM","","",5.7,"Side Load","","","","",150,19,21,3,2,"Equal Mix",28,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3nc00006","464 East Plaza Drive",3,"FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-12-12 00:00:00","Rent Optimization",1994,80030264,0,"Rectangle","Masonry","","",1994,"EPDM","","","",5.7,"Front Load","Side Load","","","",150,17,22,4,2,"Concrete",0,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3nc00006","464 East Plaza Drive",4,"FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-12-12 00:00:00","Rent Optimization",1998,80030264,0,"Rectangle","Metal","","",1998,"Metal","","","",5.7,"Side Load","","","","",90,16,21,2,1,"Concrete",0,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3nc00007","12210 Vance Davis","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-12-18 00:00:00","Rent Optimization",1997,02505105,12.9,"Rectangle","Tilt-up/Concrete","","","1997;2015","EPDM","TPO","","",10.56,"Side Load","","","","",117,24,26,8,3,"Concrete",93,"Yes","Wet","ESFR",100,"No","LED","No","",,"No","Yes","No","Sewer","Tenant","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3nc00008","12140 Vance Davis","","FUND 3 (FRG XI)                                                                 ","Charlotte, NC","Acquired                                                                        ",,"2023-12-18 00:00:00","Rent Optimization",1997,0205104,19.2,"Square","Tilt-up/Concrete","","",2010,"TPO","","","",7.83,"Side Load","","","","",100,30,31,11,1,"Mainly Asphalt with some Concrete",114,"Yes","ESFR","",100,"No","LED","No","",,"No","No","No","Sewer","Faropoint","","Duke Energy","Charlotte Water","No",,"No","","No Issue",""
"3fl00008","13000 Northwest 38th Avenue","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2023-12-19 00:00:00","Rent Optimization",1981,"",1.71,"Rectangle","Masonry","","",2022,"TPO","","","",2.06,"Front Load","","","","",68,20,20,2,1,"Aspalt",38,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","Work In Progress","Ongoing Monitoring of exceeding levels of Selenium"
"3fl00009","13001 NW 38th Ave","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2023-12-19 00:00:00","Rent Optimization",1981,"",6,"Other","Masonry","","","","BUR","","","",3.2,"Front Load","","","","",100,20,20,9,1,"Aspalt",53,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","No Issue",""
"3fl00010","12900 NW 38th Ave","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2023-12-19 00:00:00","Rent Optimization",1990,"08-2129-010-0060",19,"Square","Masonry","","","","TPO","","","",1,"Front Load","","","","",110,20,20,2,1,"Aspalt",32,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","No Issue",""
"3fl00011","2479 Eunice Ave","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2023-12-21 00:00:00","Rent Optimization",1972,"16-2229-5844-00-532",6,"Rectangle","Metal","","",2016,"TPO","","","",5,"Front Load","","","","",170,23,32,18,1,"Aspalt",40,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","","FPL","No",,"No","","No Issue",""
"3md00006","2915 Wilmarco Ave","","FUND 3 (FRG XI)                                                                 ","Baltimore","Acquired                                                                        ",,"2024-02-29 00:00:00","Lease-up",1968,"25-02-7772-055",5.56,"Square","Masonry","","",2003,"BUR","","","",3.32,"Front Load","","","","",66,15.4,18,10,2,"Concrete",30,"Yes","Wet","",100,"Yes","","No","",0,"No","No","No","Sewer","","","","","No",0,"No","","No Issue",""
"3tx00014","10755 Sanden Drive","","FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2024-04-04 00:00:00","",0,"",0,"","","","","","","","","",0,"","","","","",0,0,0,0,0,"",0,"","","",0,"No","","No","",0,"No","No","No","Sewer","","","","","No",0,"No","","No Issue",""
"3tx00014","10755 Sanden Drive",,"FUND 3 (FRG XI)                                                                 ","Dallas","Acquired                                                                        ",,"2024-04-04 00:00:00","",1984,"008059000401B0000",30.07,"Square","Tilt-up/Concrete","N/A","N/A",2033,"TPO","BUR","N/A","N/A",1.52,"Rear Load","N/A","N/A","N/A","N/A",84,16,13.5,3,3,"Concrete",45,"No","None","N/A",0,"No","Mixed","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Dallas","No",,"No",,"No Issue",
"iga001  ","4600-4680 Lewis Road",4600,"ISLB                                                                            ","Atlanta","Acquired                                                                        ",,"2024-05-03 00:00:00","Rent Optimization",1974,"18-170-02-012",0,"Other","Tilt-up/Concrete","","",2002,"BUR","","","",1.65,"Side Load","","","","",70,18,18,5,1,"Concrete",0,"No","Wet","",100,"No","Non-LED","No","",0,"No","No","No","Sewer","Tenant","","","","No",0,"No","","No Issue",""
"iga001  ","4600-4680 Lewis Road",4616,"ISLB                                                                            ","Atlanta","Acquired                                                                        ",,"2024-05-03 00:00:00","Rent Optimization",1974,"18-170-02-013",0,"Other","N/A","","","N/A - Land Only","N/A","","","",0.91,"N/A","","","","",0,0,0,0,0,"Aspalt",29,"No","N/A","",0,"No","Non-LED","No","",0,"No","No","No","Sewer","Tenant","","","","No",0,"No","","No Issue",""
"iga001  ","4600-4680 Lewis Road",4640,"ISLB                                                                            ","Atlanta","Acquired                                                                        ",,"2024-05-03 00:00:00","Rent Optimization",1974,"18-170-02-011",5.87,"Square","Masonry","","",2007,"TPO","","","",3.21,"Side Load","","","","",130,16,18,10,2,"Concrete",22,"Yes","Wet","",100,"No","Non-LED","No","",0,"No","No","No","Sewer","Tenant","","","","No",0,"No","","No Issue",""
"iga001  ","4600-4680 Lewis Road",4680,"ISLB                                                                            ","Atlanta","Acquired                                                                        ",,"2024-05-03 00:00:00","Rent Optimization",1966,"18-170-02-001",7.7,"Rectangle","Masonry","","",2023,"TPO","","","",3.89,"Side Load","","","","",45,18,21,0,6,"Aspalt",60,"Yes","Wet","",100,"No","Non-LED","No","",0,"No","No","No","Sewer","Tenant","","","","No",0,"No","","No Issue",""
