hmy property,property code,property address,city,state,zip,building id,fund,market,status,is land?,acq. date,other ac. costs,acq. strategy,disposition date,disposition noi,year built,parcel,% office,building shape,construction type 1,construction type 2,construction type 3,roof replacement,roof type 1,roof type 2,roof type 3,roof type 4,land (acres),loading type 1,loading type 2,loading type 3,loading type 4,loading type 5,max truck court depth,min. clear height,max. clear height,max column length,max column width,# dock doors,# of drive ins,truck court type,# parking spots,fire alarm,sprinkler type 1,sprinkler type 2,sprinkler coverage %,cold storage,ext. light type,generator,generator fuel type,generator size,ev charge,fire pump,fire water tank,sewege type,utility acc. holder,gas provider,electric provider,water provider,solar,solar power,recycling,what is recycled?,enviromental issues?,enviromental notes,disposition price
6224,3nj00021,12 Daniel Road,Fairfield,NJ,07004,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2024-07-02,,Rent Optimization,,,1973.00,Block 2602 Lot 7 - Township of Fairfield,31.6000,Rectangle,Masonry,,,,EPDM,,,,,Side Load,,,,,121.00,16.00,22.00,24.00,42.00,5,2,Aspalt,108.00,Yes,Wet,Dry,,No,Non-LED,Yes,Natural Gas,,No,Yes,No,Sewer,Tenant,PSEG,PSEG,Township of Fairfield,No,0,No,,No Issue,,
6270,3ga00006,3905 Steve Reynolds Blvd,Norcross,GA,30093,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2024-06-28,199007.57,Rent Optimization,,0.00,1995.00,6202-001,24.0000,Rectangle,Masonry,,,2022,TPO,,,,12.59,Side Load,,,,,110.00,24.00,28.00,40.00,40.00,13,4,Mainly Asphalt with some Concrete,85.00,Yes,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,Gwinnett County,No,0,No,,No Issue,,0.00
6272,3ga00007,4025 Steve Reynolds Blvd,Norcross,GA,30093,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2024-06-28,214950.00,Rent Optimization,,0.00,1995.00,R6202-027,37.0000,Rectangle,Masonry,,,2022,TPO,,,,7.00,Rear Load,,,,,100.00,23.00,28.00,40.00,40.00,16,4,Aspalt,141.00,Yes,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,Gwinnett County,No,0,No,,No Issue,,0.00
6282,3ny00002,120-200 Adams Blvd,Farmingdale,NY,11735,,FUND 3 (FRG XI)                                                                 ,Long Island,Acquired                                                                        ,,2024-07-17,147873.16,Lease-up,,0.00,1970.00,"0100-099.00-01.00-009.000
0100-096.00-04.00-006.001",13.8000,Rectangle,Tilt-up/Concrete,,,In process of being replaced in 2024 / 2025,BUR,,,,9.53,Cross Dock,Rear Load,,,,130.00,14.00,21.50,25.00,25.00,23,5,Mainly Asphalt with some Concrete,160.00,Yes,Wet,,100.00,No,Mixed,No,,0,No,Yes,Yes,Sewer,Faropoint,National Grid,PSEGLI,,No,0,No,,No Issue,,0.00
6291,3oh00005,4848 Evanswood Drive,Columbus,OH,43229,,FUND 3 (FRG XI)                                                                 ,Columbus,Acquired                                                                        ,,2024-08-29,132356.26,,,0.00,1978.00,010-138897,0.0000,,,,,2024,TPO,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,Yes,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6561,3oh00006,8490 Seward Road,Fairfield,OH,45014,,FUND 3 (FRG XI)                                                                 ,Cincinnati,Acquired                                                                        ,,2024-09-17,120012.63,,,0.00,2006.00,A0700-150-000-032,15.7900,,Metal,,,2036,Metal,,,,3.51,Side Load,,,,,65.00,14.00,21.00,0.00,0.00,1,2,Aspalt,40.00,Yes,Wet,,0.00,No,,No,,0,No,No,No,Sewer,Tenant,Duke Energy,Duke Energy,Fairfield Public Utilities,No,0,No,,No Issue,,0.00
6563,3tn00006,3696 Knight Road,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-19,174618.72,Renewal / Re-tenant,,0.00,1987.00,07-3040-0-0069,11.5000,Highly Functional Rectangle,Tilt-up/Concrete,,,2013,TPO,,,,4.67,Rear Load,,,,,160.00,22.00,22.00,44.00,50.00,19,4,Aspalt,0.00,,Wet,,0.00,No,Mixed,No,,0,No,No,No,Sewer,Tenant,MLGW,MLGW,MLGW,No,0,No,,No Issue,,0.00
6565,3tn00007,5465 E. Raines Rd,Memphis,TN,38141,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,41060.95,Renewal / Re-tenant,,0.00,1996.00,093400 00412C,4.4000,Highly Functional Rectangle,,,,,,,,,9.00,,,,,,0.00,28.00,28.00,50.00,50.00,28,2,,0.00,Yes,Wet,N/A,0.00,No,,No,,0,No,No,No,Sewer,Tenant,"Memphis Light, Gas, and Water","Memphis Light, Gas, and Water","Memphis Light, Gas, and Water",No,0,No,,No Issue,,0.00
6567,3tn00008,5425 E. Raines Rd,Memphis,TN,38115,,FUND 3 (FRG XI)                                                                 ,Memphis,Sold                                                                            ,,2024-08-15,31489.17,Renewal / Re-tenant,2024-12-26,150866.42,1987.00,09-3400-0-0607,27.6000,Highly Functional Rectangle,Tilt-up/Concrete,Tilt-up/Concrete,Tilt-up/Concrete,2003,Other,N/A,N/A,N/A,4.00,Rear Load,N/A,N/A,N/A,N/A,120.00,16.00,16.00,0.00,0.00,4,10,Aspalt,143.00,Yes,Wet,N/A,100.00,No,Non-LED,Yes,Diesel,0,No,No,No,Sewer,,"Memphis Light, Gas, and Water","Memphis Light, Gas, and Water","Memphis Light, Gas, and Water",No,0,No,,No Issue,,2958347.76
6569,3tn00009,5445 E. Raines Rd,Memphis,TN,38141,,FUND 3 (FRG XI)                                                                 ,Memphis,Sold                                                                            ,,2024-08-15,26298.98,Renewal / Re-tenant,2024-12-26,89310.66,1987.00,093400 00608,6.3000,Rectangle,Tilt-up/Concrete,N/A,N/A,2002,BUR,N/A,N/A,N/A,5.30,Side Load,N/A,N/A,N/A,N/A,120.00,16.00,16.00,50.00,50.00,18,2,Aspalt,70.00,Yes,Wet,N/A,100.00,No,Non-LED,No,,0,No,No,No,Sewer,,"Memphis Light, Gas, and Water","Memphis Light, Gas, and Water","Memphis Light, Gas, and Water",No,0,No,,No Issue,,3841800.00
6571,3tn00010,4105 S Mendenhall Road,Memphis,TN,38115,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,23408.26,Renewal / Re-tenant,,0.00,1996.00,093400 00611,14.7000,Rectangle,Tilt-up/Concrete,,,,,,,,6.81,,,,,,0.00,24.00,24.00,50.00,50.00,17,1,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,Tenant,MLGW,MLGW,MLGW,No,0,No,,No Issue,,0.00
6573,3tn00011,4287 Delp Street,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,23256.20,Renewal / Re-tenant,,0.00,1973.00,073101 00818,7.5000,Rectangle,Masonry,N/A,N/A,2015,TPO,N/A,N/A,N/A,4.70,Side Load,N/A,N/A,N/A,N/A,100.00,22.00,22.00,0.00,0.00,9,2,Mainly Concrete with some Asphalt,80.00,Yes,Wet,N/A,100.00,No,LED,Yes,Diesel,0,No,No,No,Sewer,,Memphis Gas Light and Water,Memphis Gas Light and Water,Memphis Gas Light and Water,No,0,No,,No Issue,,0.00
6575,3tn00012,3845 Crowfarn Drive,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,25764.56,Renewal / Re-tenant,,0.00,1974.00,073101 00826C,5.3000,Highly Functional Rectangle,Masonry,Metal,N/A,2015,TPO,N/A,N/A,N/A,8.43,Front Load,Rear Load,Side Load,N/A,N/A,195.00,20.00,20.00,29.00,35.00,64,0,Mainly Asphalt with some Concrete,86.00,Yes,Wet,N/A,100.00,No,Mixed,Yes,Diesel,0,No,Yes,No,Sewer,Tenant,Memphis Gas Light and Water,Memphis Gas Light and Water,Memphis Gas Light and Water,No,0,No,,No Issue,,0.00
6577,3tn00013,4026-4080 Senator Street,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,26568.06,Rent Optimization,,0.00,1971.00,07-3036-0-0050C,13.8000,Rectangle,Tilt-up/Concrete,N/A,N/A,2011,TPO,N/A,N/A,N/A,4.72,Front Load,N/A,N/A,N/A,N/A,110.00,20.00,20.00,0.00,0.00,10,3,Mainly Asphalt with some Concrete,82.00,Yes,Wet,N/A,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,Tenant,N/A,N/A,N/A,No,0,No,,No Issue,,0.00
6579,3tn00014,3755 Knight Arnold Road,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,49745.05,Rent Optimization,,0.00,1993.00,07-3012-0-0030,0.0000,L Shape,Tilt-up/Concrete,N/A,N/A,2011,TPO,N/A,N/A,N/A,11.48,Front Load,Side Load,N/A,N/A,N/A,145.00,28.00,28.00,50.00,50.00,18,0,Aspalt,123.00,Yes,Wet,N/A,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,Tenant,N/A,N/A,N/A,No,0,No,,No Issue,,0.00
6581,3fl00012,2550 Cabot Commerce Dr,Jacksonville,FL,32226,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,,2024-08-15,21645.49,Rent Optimization,,0.00,2009.00,109098-9160,4.3000,Highly Functional Rectangle,Tilt-up/Concrete,N/A,N/A,2009 - Original to building,TPO,N/A,N/A,N/A,14.40,Rear Load,Cross Dock,N/A,N/A,N/A,240.00,28.33,35.50,50.00,45.00,53,4,Concrete,129.00,Yes,Wet,N/A,100.00,Yes,Mixed,No,,0,No,Yes,No,Sewer,Tenant,N/A,JEA,JEA,No,0,No,,No Issue,,0.00
6584,iga005  ,1695 Marietta Blvd NW,Atlanta,GA,30318,,ISLB                                                                            ,Atlanta,Acquired                                                                        ,,2024-08-20,240181.90,Rent Optimization,,0.00,1958.00,17 0192 LL0813,65.0000,L Shape,Masonry,,,2010,TPO,,,,2.32,Front Load,,,,,200.00,20.00,22.00,30.00,40.00,2,0,Aspalt,103.00,Yes,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
6586,3fl00013,11070 Cabot Commerce Circle,Jacksonville,FL,32226,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,,2024-08-15,14341.77,Rent Optimization,,0.00,2009.00,109098-9120,6.1800,Highly Functional Rectangle,Tilt-up/Concrete,N/A,N/A,2009 - Original to building,TPO,N/A,N/A,N/A,9.90,Rear Load,N/A,N/A,N/A,N/A,220.00,28.00,35.00,53.00,50.00,36,0,Concrete,92.00,Yes,Wet,N/A,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,Tenant,N/A,JEA,JEA,No,0,No,,No Issue,,0.00
6588,3fl00014,11084 Cabot Commerce Circle,Jacksonville,FL,32226,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,,2024-08-15,12788.10,Rent Optimization,,0.00,2009.00,109098-9100,6.2000,Highly Functional Rectangle,Tilt-up/Concrete,N/A,N/A,2009- Original to building,TPO,N/A,N/A,N/A,8.60,Rear Load,Cross Dock,N/A,N/A,N/A,210.00,27.50,34.50,50.00,50.00,33,6,Concrete,94.00,Yes,Wet,N/A,100.00,Yes,Mixed,Yes,Diesel,0,No,Yes,No,Sewer,Tenant,N/A,JEA,JEA,No,0,No,,No Issue,,0.00
6592,3fl00015,2562 Cabot Commerce Circle,Jacksonville,FL,32226,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,,2024-08-15,13539.51,Rent Optimization,,0.00,2009.00,109098-9180,3.7000,Highly Functional Rectangle,Tilt-up/Concrete,N/A,N/A,2009- Original to Building,TPO,N/A,N/A,N/A,9.70,Rear Load,N/A,N/A,N/A,N/A,186.00,28.25,34.50,50.00,45.00,42,1,Concrete,166.00,Yes,Wet,N/A,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,Tenant,N/A,JEA,JEA,No,0,No,,No Issue,,0.00
6593,3tn00015,4519 Old Lamar Avenue,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,3838.69,Renewal / Re-tenant,,0.00,1978.00,07-3039-0-0014,13.9000,Rectangle,Tilt-up/Concrete,N/A,N/A,2012,TPO,N/A,N/A,N/A,0.50,Rear Load,N/A,N/A,N/A,N/A,110.00,18.00,18.00,30.00,40.00,4,0,Mainly Asphalt with some Concrete,15.00,Yes,Wet,N/A,100.00,No,Non-LED,No,,0,No,No,No,Sewer,,Memphis Light Gas and Water,Memphis Light Gas and Water,Memphis Light Gas and Water,No,0,No,,No Issue,,0.00
6594,3tn00016,4133-4175 Senator St,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,23456.87,Rent Optimization,,0.00,1981.00,07-3101-0-0006C,32.1000,Rectangle,Tilt-up/Concrete,N/A,N/A,1997,BUR,N/A,N/A,N/A,3.50,Rear Load,N/A,None,N/A,N/A,0.00,0.00,0.00,0.00,0.00,32,3,Mainly Asphalt with some Concrete,119.00,Yes,Dry,N/A,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
6595,3tn00017,4179-4189 Senator St,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,10269.03,Rent Optimization,,0.00,1981.00,07-3101-0-0006C,36.0000,Rectangle,Tilt-up/Concrete,N/A,N/A,1997,BUR,N/A,N/A,N/A,1.60,Rear Load,N/A,N/A,N/A,N/A,125.00,20.00,20.00,0.00,0.00,11,1,Mainly Asphalt with some Concrete,119.00,Yes,Dry,N/A,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
6596,3tn00018,4533 Old Lamar Ave,Memphis,TN,38118,,FUND 3 (FRG XI)                                                                 ,Memphis,Acquired                                                                        ,,2024-08-15,21208.58,Lease-up,,0.00,1978.00,07-3039-0-0014,4.3000,Rectangle,Tilt-up/Concrete,Tilt-up/Concrete,Tilt-up/Concrete,2012 and 2004,TPO,BUR,N/A,N/A,4.70,Front Load,N/A,N/A,N/A,N/A,120.00,22.00,22.00,0.00,0.00,15,2,Mainly Asphalt with some Concrete,70.00,Yes,Wet,N/A,100.00,No,Non-LED,No,,0,No,No,No,Sewer,,Memphis Light Gas and Water,Memphis Light Gas and Water,Memphis Light Gas and Water,No,0,No,,No Issue,,0.00
6597,3fl00016,2662 Cabot Commerce,Jacksonville,FL,32226,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,Yes                                                                             ,2024-08-15,1005.07,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6605,3nj00022,"705, 695, 699, 569/625 Joyce Kilmer Ave.",New Brunswick,NJ,08901,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,Yes                                                                             ,2024-08-29,296238.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6607,3il00008,1064 N Garfield,Lombard,IL,60148,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2024-09-06,,,,,1998.00,03-32-302-026,41.6500,,Tilt-up/Concrete,,,2028-2030,BUR,,,,3.13,Rear Load,,,,,75.00,18.00,21.00,,,8,7,Mainly Concrete with some Asphalt,102.00,Yes,Wet,,,No,,Yes,,,No,Yes,No,Sewer,Tenant,Nicor,ComEd,Village of Lombard,No,,No,,No Issue,,
6610,3tx00016,250 Swisher Rd,Dallas,TX,75065,,FUND 3 (FRG XI)                                                                 ,Dallas,Acquired                                                                        ,Yes                                                                             ,2024-08-15,617374.38,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6612,inj001  ,100 Lehigh Drive,Fairfield,NJ,07074,,ISLB                                                                            ,Northern NJ/New York,Acquired                                                                        ,,2024-09-05,337434.47,,,,1975.00,Block 0702 Lot 1,39.0000,Rectangle,Masonry,,,2021 - Coated BUR,TPO,BUR,,,2.78,Rear Load,,,,,,16.00,18.00,,,1,1,Aspalt,57.00,Yes,Wet,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,PSEG,PSEG,Township of Fairfield,No,,No,,No Issue,,
6614,3ga00009,48-50 Best Friend Road,Doraville,GA,30340,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2024-10-08,66147.11,Renewal / Re-tenant,,0.00,1974.00,18 318 03 006,8.0000,Square,Metal,,,2006,TPO,,,,7.35,Side Load,,,,,120.00,20.00,34.00,26.00,59.00,23,3,Mainly Asphalt with some Concrete,139.00,Yes,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,Adjacent property has old enviro issue with two monitoring wells on this site. Antea Group.,0.00
6615,3ga00008,1056 Personal Place,Morrow,GA,30260,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2024-10-08,48259.59,Renewal / Re-tenant,,0.00,1972.00,13145B B002,3.0000,Rectangle,Masonry,,,2017,TPO,,,,6.80,Rear Load,,,,,90.00,22.00,22.50,36.00,40.00,11,2,Concrete,89.00,Yes,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
6625,3ga00010,3285 Saturn Ct,Peachtree Corners,GA,30092,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2024-09-27,201935.00,Lease-up,,0.00,1982.00,6272 076,18.0000,Rectangle,Masonry,,,2002,BUR,,,,1.89,Side Load,,,,,90.00,22.00,23.00,40.00,37.00,4,1,Equal Mix,10.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,Tenant,,Jackson EMC,Gwinnett County,No,0,No,,No Issue,,0.00
6627,3ny00003,180 Motor Parkway,Hauppauge,NY,11788,,FUND 3 (FRG XI)                                                                 ,Long Island,Acquired                                                                        ,,2024-09-06,106995.29,Rent Optimization,,0.00,1987.00,0800-181-00-02-00-001-032,0.0000,Rectangle,Tilt-up/Concrete,Masonry,,2023,TPO,,,,4.72,Rear Load,,,,,0.00,0.00,23.00,12.00,0.00,4,0,Aspalt,210.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6639,3nj00023,"Block 255, Lot 1.02, Swedesboro Road",Greenwich Township,NJ,08027,,FUND 3 (FRG XI)                                                                 ,Philadelphia,Acquired                                                                        ,Yes                                                                             ,2024-08-15,461693.19,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6645,3fl00017,0 Ignition Drive,Jacksonville,FL,32218,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,Yes                                                                             ,2024-09-24,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6653,iny002  ,1800 Arctic Avenue,Bohemia,NY,11716,,ISLB                                                                            ,Long Island,Acquired                                                                        ,,2024-09-23,62999.24,Rent Optimization,,0.00,2007.00,0500-256-00-02-00-011-006,18.0000,Rectangle,Tilt-up/Concrete,Masonry,,,Other,,,,1.90,Rear Load,,,,,50.00,20.00,20.00,12.00,15.00,3,0,Aspalt,54.00,Yes,Wet,,100.00,Yes,Mixed,No,,0,No,Yes,No,Sewer,Tenant,National Grid,PSE&G,Town of Islip,No,0,No,,No Issue,,0.00
6655,3md00007,1200 Bernard Drive,Baltimore,MD,21223,,FUND 3 (FRG XI)                                                                 ,Baltimore,Acquired                                                                        ,,2024-08-29,241456.36,Rent Optimization,,0.00,1990.00,Block: 7774A Lot: 009,10.5000,Other,Masonry,Metal,,2022,TPO,,,,2.18,Rear Load,,,,,100.00,18.00,26.00,30.00,31.00,7,1,Aspalt,38.00,Yes,ESFR,,100.00,No,LED,No,,0,No,No,No,Sewer,Tenant,BG&E,BG&E,City of Baltimore,No,0,No,,No Issue,,0.00
6662,3ga00011,1400 Beaver Ruin Rd,Norcross,GA,30093,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2024-10-16,310328.04,Rent Optimization,,0.00,1981.00,6184 071,6.5000,Other,Metal,,,"1981, 1995",Metal,,,,9.92,Side Load,,,,,100.00,15.00,25.00,91.00,25.00,3,5,Aspalt,23.00,No,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
6666,3tx00017,2901 S. Cravens Rd.,Fort Worth,TX,76119,,FUND 3 (FRG XI)                                                                 ,Dallas,Acquired                                                                        ,,2024-10-01,14900.75,,,0.00,1972.00,,8.8700,Rectangle,,,,,TPO,,,,0.00,Side Load,,,,,0.00,13.75,16.15,0.00,0.00,1,0,,13.00,,,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,0.00
6667,3tx00018,6151 Cowley Road,Fort Worth,TX,76119,,FUND 3 (FRG XI)                                                                 ,Dallas,Acquired                                                                        ,,2024-10-01,33139.46,Renewal / Re-tenant,,0.00,2001.00,,23.0500,Rectangle,,,,,Metal,,,,2.05,Rear Load,,,,,58.00,11.40,29.00,0.00,0.00,5,2,,0.00,Yes,,,0.00,No,LED,No,,,No,Yes,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
6668,3tx00019,2833 S Cravens Road,Fort Worth,TX,76119,,FUND 3 (FRG XI)                                                                 ,Dallas,Acquired                                                                        ,,2024-10-01,13494.05,Renewal / Re-tenant,,0.00,1976.00,,24.7500,Rectangle,,,,,,,,,0.89,Side Load,,,,,0.00,14.15,16.75,0.00,0.00,0,1,,23.00,,,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,0.00
6670,3nj00024,15 Gloria Lane,Fairfield,NJ,07004,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2024-12-17,42766.80,Rent Optimization,,0.00,1970.00,Block 1107 Lot 9,22.3500,Rectangle,Metal,Masonry,,2017,TPO,,,,175.00,Rear Load,,,,,58.00,17.00,19.00,25.00,30.00,1,4,Aspalt,42.00,Yes,Wet,,0.00,No,Non-LED,No,,0,No,Yes,No,Sewer,Faropoint,PSE&G,PSE&G,Town of Fairfield,No,0,No,,No Issue,,0.00
6676,3il00009,825 26th Street,La Grange Park,IL,60526,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2024-11-08,69364.75,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6982,3fla0018,11080 Blasius Rd,Jacksonville ,FL,32226,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,,2024-08-15,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
6993,3fl00019,12750 & 12770 SW 125th Ave,Miami,FL,33186,,FUND 3 (FRG XI)                                                                 ,Miami,Acquired                                                                        ,,2024-11-14,64985.01,Rent Optimization,,0.00,2018.00,30-5913-004-0060,14.5582,Highly Functional Rectangle,Tilt-up/Concrete,N/A,N/A,Original Roof (2018),TPO,N/A,N/A,N/A,2.06,Front Load,Side Load,N/A,N/A,N/A,100.00,19.00,24.00,44.00,44.00,2,4,Equal Mix,55.00,Yes,ESFR,N/A,0.00,No,LED,No,,0,No,Yes,No,Sewer,,Not Provided,Florida Power and Light,Miami Dade,No,0,No,N/A,No Issue,N/A,0.00
7014,3il00010,3605 Swenson Ave,St. Charles,IL,60174,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2024-11-14,32336.58,,,0.00,1997.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7016,3il00011,1670 Frontenac Road,Naperville,IL,60563,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2024-11-14,22381.56,,,0.00,1999.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7018,3il00012,1674 Frontenac Rd,Naperville,IL,60563,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2024-11-14,13597.66,,,0.00,1988.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7020,3nj00025,17 Farinella Drive,East Hanover,NJ,07936,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2024-11-19,107251.40,Lease-up,,,1985.00,"Block: 99
Lot: 7.03",20.0000,Highly Functional Rectangle,Masonry,Other,,2029,EPDM,,,,3.11,Rear Load,,,,,150.00,22.00,24.00,39.11,30.00,3,2,Mainly Asphalt with some Concrete,72.00,Yes,Wet,Other,100.00,No,LED,Yes,Natural Gas,22,No,No,No,Sewer,Faropoint,PSE&G,JCP&L,Township of East Hanover,No,,No,,No Issue,,
7022,xfl6704n,6704 N 54th St,Tampa,FL,33610,,FRG X                                                                           ,Tampa,Acquired                                                                        ,,2024-11-22,0.00,Rent Optimization,,0.00,1972.00,039886-0050,11.4600,Rectangle,Tilt-up/Concrete,N/A,N/A,2005,TPO,N/A,N/A,N/A,3.33,Front Load,Rear Load,N/A,N/A,N/A,110.00,18.00,25.00,48.50,48.50,13,4,Aspalt,62.00,Yes,Wet,N/A,0.00,No,,No,,0,No,No,No,Sewer,,Not provided,TECO (Tampa Electric Company),City of Tampa,No,0,No,,No Issue,,0.00
7025,3nj00026,23 Farinella Drive,East Hanover,NJ,07936,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2024-11-19,107251.44,Lease-up,,0.00,1985.00,Block:  99 Lot 7.04,18.0000,Rectangle,Masonry,,,2030,TPO,,,,3.58,Rear Load,,,,,101.00,22.00,22.00,45.00,30.00,4,1,Aspalt,46.00,Yes,Wet,,100.00,No,LED,Yes,Natural Gas,0,No,Yes,No,Sewer,Faropoint,PS&G,JCP&L,East Hanover,No,0,No,,No Issue,,0.00
