record hmy,property hmy,property code,amendment hmy,tenant hmy,lease code,charge code hmy,charge code,charge code desc,amount period code,amount period desc,from date,to date,amount,monthly amount,contracted area,notes,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,management fee %,management fee hmy,hschedule,toinactive amendment hmy,horiginal,husercreatedby,dtcreated,husermodifiedby,dtlastmodified,hoption
1385282,4078,3oh00002,23663,19725,t0000953,4,camest,CAM Estimate - CY,2,Monthly,45658,46643,0,0,40212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134115,0,756591,230,45650.5324,230,45650.5324,
1385283,5070,3oh00003,35755,30323,t0001022,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46173,1825.81,1825.81,33466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207025,0,756690,230,45650.5324,230,45650.5324,
1385284,5070,3oh00003,35755,30323,t0001022,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46173,729.59,729.59,33466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207026,0,756691,230,45650.5324,230,45650.5324,
1385285,5070,3oh00003,35755,30323,t0001022,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46173,569.89,569.89,33466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207030,0,756692,230,45650.5324,230,45650.5324,
1385286,5788,3oh00004,53404,41968,t0001146,4,camest,CAM Estimate - CY,2,Monthly,45658,48548,1196.67,1196.67,29900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317051,0,756854,230,45650.5324,230,45650.5324,
1385287,5788,3oh00004,53404,41968,t0001146,14,insurest,Insurance Estimate - CY,2,Monthly,45658,48548,68.93,68.93,29900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317052,0,756855,230,45650.5324,230,45650.5324,
1385288,5788,3oh00004,53404,41968,t0001146,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,48548,1429.06,1429.06,29900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317053,0,756856,230,45650.5324,230,45650.5324,
1385289,5788,3oh00004,53404,41968,t0001146,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,48548,174.42,174.42,29900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317054,0,756857,230,45650.5324,230,45650.5324,
1385290,5788,3oh00004,54510,41967,t0001145,4,camest,CAM Estimate - CY,2,Monthly,45658,48883,4938.38,4938.38,131000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324114,0,756858,230,45650.5324,230,45650.5324,
1385291,5788,3oh00004,54510,41967,t0001145,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,48883,764.17,764.17,131000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324115,0,756859,230,45650.5324,230,45650.5324,
1385292,5788,3oh00004,54510,41967,t0001145,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,48883,5897.42,5897.42,131000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324116,0,756860,230,45650.5324,230,45650.5324,
1385293,5788,3oh00004,54510,41967,t0001145,14,insurest,Insurance Estimate - CY,2,Monthly,45658,48883,284.48,284.48,131000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324117,0,756861,230,45650.53241,230,45650.53241,
1385294,6291,3oh00005,70369,52182,t0001262,4,camest,CAM Estimate - CY,2,Monthly,45658,48610,804.08,804.08,46248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422326,0,953269,230,45650.53241,230,45650.53241,
1385315,6291,3oh00005,72952,53570,t0001274,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47026,1441.78,1441.78,26596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437866,0,996706,230,45650.53241,230,45650.53241,
1385316,6291,3oh00005,72952,53570,t0001274,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47026,463.95,463.95,26596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437873,0,996717,230,45650.53241,230,45650.53241,
1385317,6561,3oh00006,72937,53552,t0001269,4,camest,CAM Estimate - CY,2,Monthly,45644,46173,0,0,55000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485635,0,1108975,230,45650.53241,230,45695.52961,
1385318,6561,3oh00006,72937,53552,t0001269,14,insurest,Insurance Estimate - CY,2,Monthly,45644,45657,0,0,55000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485636,0,1108976,230,45650.53241,230,45737.63957,
1385319,6561,3oh00006,72937,53552,t0001269,34,retaxest,RE TAX Estimate - CY,2,Monthly,45644,46173,0,0,55000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485637,0,1108977,230,45650.53241,230,45695.52986,
1385320,6561,3oh00006,72937,53552,t0001269,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45644,45657,0,0,55000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485638,0,1108978,230,45650.53241,230,45737.64065,
1108978,6561,3oh00006,72937,53552,t0001269,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45553,45643,0,0,55000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485638,0,0,230,45551.6999,230,45551.6999,
1385310,6291,3oh00005,70369,52182,t0001262,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,48610,2507.51,2507.51,46248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437755,0,996441,230,45650.53241,230,45650.53241,
1385311,6291,3oh00005,70369,52182,t0001262,14,insurest,Insurance Estimate - CY,2,Monthly,45658,48610,672.36,672.36,46248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437756,0,996442,230,45650.53241,230,45650.53241,
1385312,6291,3oh00005,70369,52182,t0001262,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,48610,806.89,806.89,46248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437784,0,996522,230,45650.53241,230,45650.53241,
1385313,6291,3oh00005,72952,53570,t0001274,4,camest,CAM Estimate - CY,2,Monthly,45658,47026,462.33,462.33,26596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437864,0,996704,230,45650.53241,230,45650.53241,
1385314,6291,3oh00005,72952,53570,t0001274,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47026,386.6,386.6,26596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437865,0,996705,230,45650.53241,230,45650.53241,
1385351,1383,xohmost,1540,1306,t0000434,4,camest,CAM Estimate - CY,2,Monthly,45658,45716,1258.82,1258.82,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833,0,756888,230,45650.55343,230,45650.55343,
1385352,1383,xohmost,454,1306,t0000434,4,camest,CAM Estimate - CY,2,Monthly,45658,45716,5447.75,5447.75,90244,Tenant pays in excess of base for uncontrollable expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15198,0,756889,230,45650.55343,230,45650.55343,
1385353,1383,xohmost,1540,1306,t0000434,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45716,367.48,367.48,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26485,0,756891,230,45650.55344,230,45650.55344,
1385354,1383,xohmost,1540,1306,t0000434,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45716,1009.02,1009.02,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26486,0,756892,230,45650.55344,230,45650.55344,
1385355,1383,xohmost,6768,6639,t0000688,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47269,5517.69,5517.69,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34130,0,756893,230,45650.55344,230,45650.55344,
1385356,1383,xohmost,6768,6639,t0000688,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47269,2009.49,2009.49,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34131,0,756894,230,45650.55344,230,45650.55344,
1385357,1383,xohmost,6768,6639,t0000688,4,camest,CAM Estimate - CY,2,Monthly,45658,47269,6883.66,6883.66,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34132,0,756895,230,45650.55344,230,45650.55344,
1385358,1383,xohmost,454,1306,t0000434,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45716,4366.72,4366.72,90244,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87768,0,756896,230,45650.55344,230,45650.55344,
1385359,1383,xohmost,454,1306,t0000434,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45716,1590.32,1590.32,90244,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87770,0,756897,230,45650.55344,230,45650.55344,
1385360,1383,xohmost,454,1306,t0000434,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45716,1747.44,1747.44,90244,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107525,0,756898,230,45650.55344,230,45650.55344,
1385361,1383,xohmost,1540,1306,t0000434,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45716,403.78,403.78,20843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107526,0,756899,230,45650.55344,230,45650.55344,
1385362,1383,xohmost,6768,6639,t0000688,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47269,2208.03,2208.03,114027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107527,0,756900,230,45650.55344,230,45650.55344,
1385363,1383,xohmost,68586,41989,t0001147,4,camest,CAM Estimate - CY,2,Monthly,45658,46112,2843.79,2843.79,47107,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410533,0,922233,230,45650.55344,230,45650.55344,
1385364,1383,xohmost,68586,41989,t0001147,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46112,830.16,830.16,47107,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410534,0,922234,230,45650.55345,230,45650.55345,
1385365,1383,xohmost,68586,41989,t0001147,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46112,2279.48,2279.48,47107,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410535,0,922235,230,45650.55345,230,45650.55345,
1385384,2724,xohcolu1,6392,6326,t0000675,4,camest,CAM Estimate - CY,2,Monthly,45658,45930,795.04,795.04,17850,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120136,0,757430,230,45650.58384,230,45650.58384,
1385385,2725,xohcolu2,10901,10200,t0000772,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46691,926.98,926.98,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55113,0,757431,230,45650.58384,230,45650.58384,
1385386,2725,xohcolu2,10901,10200,t0000772,4,camest,CAM Estimate - CY,2,Monthly,45658,46691,703.57,703.57,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55114,0,757432,230,45650.58384,230,45650.58384,
1385387,2725,xohcolu2,10901,10200,t0000772,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46691,245.59,245.59,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55115,0,757433,230,45650.58384,230,45650.58384,
1385388,2725,xohcolu2,10901,10200,t0000772,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46691,204.99,204.99,6330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55116,0,757434,230,45650.58384,230,45650.58384,
1385389,2725,xohcolu2,10902,10201,t0000773,4,camest,CAM Estimate - CY,2,Monthly,45658,45961,664.67,664.67,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55119,0,757435,230,45650.58385,230,45650.58385,
1385390,2725,xohcolu2,10902,10201,t0000773,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45961,193.65,193.65,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55120,0,757436,230,45650.58385,230,45650.58385,
1385391,2725,xohcolu2,10902,10201,t0000773,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45961,875.72,875.72,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55121,0,757437,230,45650.58385,230,45650.58385,
1385392,2725,xohcolu2,10902,10201,t0000773,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45961,232.01,232.01,5980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55122,0,757438,230,45650.58385,230,45650.58385,
1385393,2725,xohcolu2,21219,17620,t0000889,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46691,163.53,163.53,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120124,0,757439,230,45650.58385,230,45650.58385,
1385394,2725,xohcolu2,21219,17620,t0000889,4,camest,CAM Estimate - CY,2,Monthly,45658,46691,624.66,624.66,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120127,0,757440,230,45650.58385,230,45650.58385,
1385395,2725,xohcolu2,21219,17620,t0000889,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46691,823,823,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120128,0,757441,230,45650.58385,230,45650.58385,
1385396,2725,xohcolu2,21219,17620,t0000889,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46691,181.99,181.99,5620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120131,0,757442,230,45650.58385,230,45650.58385,
1385397,2726,xohcolu3,6647,6513,t0000676,4,camest,CAM Estimate - CY,2,Monthly,45658,45930,163.88,163.88,5625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138125,0,757444,230,45650.58385,230,45650.58385,
1385398,2726,xohcolu3,60810,36923,t0001073,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45930,176.97,176.97,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364152,0,806388,230,45650.58385,230,45650.58385,
1385399,2726,xohcolu3,60810,36923,t0001073,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45930,792.34,792.34,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364153,0,806389,230,45650.58387,230,45650.58387,
1385400,2726,xohcolu3,60810,36923,t0001073,4,camest,CAM Estimate - CY,2,Monthly,45658,45930,960.67,960.67,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364154,0,806390,230,45650.58387,230,45650.58387,
1385401,2726,xohcolu3,60810,36923,t0001073,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45930,144.06,144.06,5893,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364155,0,806391,230,45650.58387,230,45650.58387,
1385402,2727,xohcolu4,6390,6322,t0000673,4,camest,CAM Estimate - CY,2,Monthly,45658,46996,615.85,615.85,28808,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138104,0,757445,230,45650.58387,230,45650.58387,
1385422,3633,3md00001,17103,14548,t0000832,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46418,794.9,794.9,19689,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98843,0,756411,230,45650.64856,230,45650.64856,
1385423,3633,3md00001,17112,14557,t0000837,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46203,84.92,84.92,3760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98850,0,756412,230,45650.64856,230,45650.64856,
1385424,3633,3md00001,17112,14557,t0000837,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46203,151.66,151.66,3760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98852,0,756413,230,45650.64856,230,45650.64856,
1385425,3633,3md00001,17105,14551,t0000835,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45760,169.64,169.64,4210,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98854,0,756414,230,45650.64856,230,45650.64856,
1385426,3633,3md00001,45461,14866,t0000840,4,camest,CAM Estimate - CY,2,Monthly,45658,45688,228.09,228.09,4646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268571,0,756424,230,45650.64856,230,45681.65759,
1385427,3633,3md00001,45461,14866,t0000840,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46022,524.55,524.55,4646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268572,0,756425,230,45650.64856,230,45650.64856,
1385428,3633,3md00001,45461,14866,t0000840,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46022,104.57,104.57,4646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268573,0,756426,230,45650.64856,230,45650.64856,
1385429,3633,3md00001,45461,14866,t0000840,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46022,186.75,186.75,4646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268574,0,756427,230,45650.64856,230,45650.64856,
1385430,3633,3md00001,64445,42994,t0001154,4,camest,CAM Estimate - CY,2,Monthly,45658,45688,371.69,371.69,7571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410434,0,921987,230,45650.64856,230,45681.66101,
1385431,3633,3md00001,64445,42994,t0001154,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47208,170.4,170.4,7571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410435,0,921988,230,45650.64858,230,45650.64858,
1385432,3633,3md00001,64445,42994,t0001154,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47208,854.78,854.78,7571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410436,0,921989,230,45650.64858,230,45650.64858,
1385433,3633,3md00001,64445,42994,t0001154,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47208,304.32,304.32,7571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410437,0,921990,230,45650.64858,230,45650.64858,
1385434,3633,3md00001,70376,14867,t0000841,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47330,402.89,402.89,17901,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422365,0,953333,230,45650.64858,230,45650.64858,
1385435,3633,3md00001,70376,14867,t0000841,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47330,2021.07,2021.07,17901,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422366,0,953334,230,45650.64858,230,45650.64858,
1385436,3633,3md00001,70376,14867,t0000841,4,camest,CAM Estimate - CY,2,Monthly,45658,45688,1038.43,1038.43,17901,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422367,0,953335,230,45650.64858,230,45681.66001,
1385437,3633,3md00001,70376,14867,t0000841,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47330,719.54,719.54,17901,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422368,0,953336,230,45650.64858,230,45650.64858,
1385438,3633,3md00001,90769,14550,t0000834,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47208,385.22,385.22,3412,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537456,0,1227892,230,45650.64858,230,45650.64858,
1385439,3633,3md00001,90769,14550,t0000834,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,47208,137.15,137.15,3412,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537457,0,1227893,230,45650.64858,230,45650.64858,
1385440,3633,3md00001,90769,14550,t0000834,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47208,76.79,76.79,3412,YDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537458,0,1227894,230,45650.64858,230,45650.64858,
1383829,6563,3tn00006,72943,53561,t0001272,4,camest,CAM Estimate - CY,2,Monthly,45658,46630,1215.11,1215.11,31024,"Tenant to pay Landlord, as additional rent its Proportionate Share (39.0%) of Estimated Expense Adjustments for Adjustment Year, payable in monthly on or before the first day of each calendar month. Any partial month to be prorated based upon the number of days. Tenant’s initial monthly Rent Adjustment Deposits (Tax Adjustment and Expense Adjustment) is to be $3,491.00/month. (Lease, Sec. 3.2, 4.1-4.9, 3-7, Sec. 30.21, Pg. 36-37)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,437777,0,996510,216,45649.57823,216,45649.57823,
1383830,6563,3tn00006,72943,53561,t0001272,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46630,2688.75,2688.75,31024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437874,0,996718,216,45649.57824,216,45649.57824,
1383831,6563,3tn00006,72943,53561,t0001272,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46630,361.95,361.95,31024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437875,0,996902,216,45649.57824,216,45649.57824,
1383832,6563,3tn00006,72943,53561,t0001272,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46630,698.04,698.04,31024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437876,0,996720,216,45649.57824,216,45649.57824,
1383833,6563,3tn00006,72944,53562,t0001273,4,camest,CAM Estimate - CY,2,Monthly,45658,45930,1900.92,1900.92,48534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437900,0,996775,216,45649.57824,216,45649.57824,
1383834,6563,3tn00006,72944,53562,t0001273,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45930,1092.02,1092.02,48534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437901,0,996776,216,45649.57824,216,45649.57824,
1383835,6563,3tn00006,72944,53562,t0001273,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45930,4206.28,4206.28,48534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437902,0,996777,216,45649.57824,216,45649.57824,
1386213,6607,3il00008,78356,56139,t0001322,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46022,310.6,310.6,11875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607232,0,1383210,230,45650.72229,230,45701.61382,
1386214,6676,3il00009,83198,58501,t0001356,4,camest,CAM Estimate - CY,2,Monthly,45658,46757,0,0,156000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495507,0,1131128,230,45650.7223,230,45650.7223,
1386215,6676,3il00009,83198,58501,t0001356,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46757,3878.25,3878.25,156000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495508,0,1131129,230,45650.7223,230,45713.62325,
1386216,6676,3il00009,83198,58501,t0001356,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46757,31154.75,31154.75,156000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495509,0,1131130,230,45650.7223,230,45713.62377,
1386217,6676,3il00009,83198,58501,t0001356,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,46757,3292.73,3292.73,156000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495510,0,1131131,230,45650.7223,230,45713.62279,
1386218,7014,3il00010,92343,62878,t0001374,4,camest,CAM Estimate - CY,2,Monthly,45658,45900,798.61,798.61,28800,"Payment: Tenant to pay to Landlord, its estimated Share (25.14%) of Operating Expenses in an amount of $0.62/SF/annum, payable monthly in advance on the 1st day of each calendar month.     Prepaid Rent: First month of Operating Expenses to be paid upon execution and delivery of Lease. (Lease, Basic Terms, Sec. Building, Tenant’s Share, Pg. 1, Sec. Initial Share of Operating Expenses, Initial Monthly Base Rent and Operating Expenses, Pg. 1-2; Sec. 3(C), Pg. 6-7, Sec. 5(B), Pg. 9, Sec. 14, Pg. 15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,547068,0,1249056,230,45650.7223,230,45650.7223,
1386219,7014,3il00010,92343,62878,t0001374,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45900,2292.77,2292.77,28800,"Tenant to pay to Landlord, its Share (25.14%) of real estate taxes, initially estimated in an amount of $0.80/annum, payable monthly in advance on the first day of each calendar month. (Lease, Basic Terms, Sec. Building-Tenant’s Share, Pg. 1, Sec. Initial Share of Operating Expenses, Pg. 1; Sec. 3(C), Pg. 6-7, Sec. 5(D), Pg. 10)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,547069,0,1249057,230,45650.7223,230,45650.7223,
1386220,7014,3il00010,92343,62878,t0001374,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45900,422.14,422.14,28800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547070,0,1249058,230,45650.7223,230,45650.7223,
1386221,7014,3il00010,92343,62878,t0001374,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45900,434.25,434.25,28800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547071,0,1249059,230,45650.7223,230,45650.7223,
1386222,7014,3il00010,92345,62880,t0001376,4,camest,CAM Estimate - CY,2,Monthly,45658,47118,798.6,798.6,28800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547084,0,1249085,230,45650.7223,230,45650.7223,
1386223,7014,3il00010,92345,62880,t0001376,14,insurest,Insurance Estimate - CY,2,Monthly,45658,47118,422.14,422.14,28800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547085,0,1249086,230,45650.7223,230,45650.7223,
1386224,7014,3il00010,92345,62880,t0001376,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,47118,2292.74,2292.74,28800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547086,0,1249087,230,45650.7223,230,45650.7223,
1386225,7014,3il00010,92346,62881,t0001377,4,camest,CAM Estimate - CY,2,Monthly,45658,45900,1579.46,1579.46,56960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547091,0,1249096,230,45650.7223,230,45650.7223,
1386226,7014,3il00010,92346,62881,t0001377,14,insurest,Insurance Estimate - CY,2,Monthly,45658,45900,834.89,834.89,56960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547092,0,1249097,230,45650.7223,230,45650.7223,
1386227,7014,3il00010,92346,62881,t0001377,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45900,4534.54,4534.54,56960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547093,0,1249098,230,45650.72231,230,45650.72231,
1386261,1663,xil1600,4124,4183,t0000514,19,mgtfeest,Management Fee CY Estimate,2,Monthly,45658,45991,0,0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16668,0,757111,230,45650.72631,230,45650.72631,
1386262,1663,xil1600,4124,4183,t0000514,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,45991,0,0,238423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16669,0,757112,230,45650.72631,230,45650.72631,
1386263,1665,xil1111,4121,4175,t0000510,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46477,3567.37,3567.37,144578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15363,0,953252,230,45650.72632,230,45650.72632,
1386264,1665,xil1111,4121,4175,t0000510,4,camest,CAM Estimate - CY,2,Monthly,45658,46477,843.9,843.9,144578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15364,0,757122,230,45650.72632,230,45650.72632,
1386265,1665,xil1111,4121,4175,t0000510,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46477,23216.5,23216.5,144578,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15365,0,757123,230,45650.72632,230,45650.72632,
1386266,1680,xil900b,4153,4271,t0000541,34,retaxest,RE TAX Estimate - CY,2,Monthly,45658,46022,2213.76,2213.76,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15453,0,757162,230,45650.72632,230,45650.72632,
1386267,1680,xil900b,4153,4271,t0000541,14,insurest,Insurance Estimate - CY,2,Monthly,45658,46022,362.69,362.69,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15457,0,757163,230,45650.72632,230,45650.72632,
1386268,1680,xil900b,4153,4271,t0000541,4,camest,CAM Estimate - CY,2,Monthly,45658,46022,2243.89,2243.89,13231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15458,0,757164,230,45650.72632,230,45650.72632,
